"Age","Mean","CI","Infe","Supe"
2758,0.0980855342917008,0.9,0.0522380601340493,0.142484641663452
2759,0.0949526517875489,0.9,0.0516986981533895,0.13814190686085
2760,0.091819769283397,0.9,0.0490912132419978,0.133295148241122
2761,0.088773283543951,0.9,0.0495407357631499,0.128824862136537
2762,0.085726797804505,0.9,0.048777288073917,0.123196147544502
2763,0.082680312065059,0.9,0.0470984253947365,0.118095413230501
2764,0.0796338263256131,0.9,0.0462322281204722,0.113063157835821
2765,0.0791471081139448,0.9,0.0458704541571975,0.111719005885494
2766,0.0786603899022766,0.9,0.0442636794083483,0.112487603287662
2767,0.0781736716906084,0.9,0.0452693473258985,0.111093947223235
2768,0.0776869534789402,0.9,0.043555321811119,0.111680494827488
2769,0.0772002352672719,0.9,0.0420619119930054,0.112709878160545
2770,0.0767135170556037,0.9,0.0408214794906002,0.110428934095451
2771,0.0762267988439355,0.9,0.0401391426581884,0.113058437064735
2772,0.0757400806322673,0.9,0.0378549618025081,0.112793362141529
2773,0.0752533624205991,0.9,0.0392660698961028,0.111019759448985
2774,0.0747666442089309,0.9,0.0351128303263837,0.113173055330033
2775,0.0742799259972626,0.9,0.0359943899256948,0.112951635265886
2776,0.0737932077855944,0.9,0.0362218108765297,0.112772175914017
2777,0.0741649850511989,0.9,0.0309448004429368,0.117341778666604
2778,0.075017288493274,0.9,0.0347215143266283,0.117022809353107
2779,0.0761101339520158,0.9,0.0329903168406612,0.119916916761737
2780,0.0772029794107576,0.9,0.0317676610761963,0.121152909773611
2781,0.0782958248694993,0.9,0.0344945525233671,0.121424325382485
2782,0.0793886703282411,0.9,0.0323752451334614,0.126736358440071
2783,0.0785441462592051,0.9,0.0314770504685731,0.123598608607651
2784,0.077699622190169,0.9,0.034305450195893,0.120950243542644
2785,0.076855098121133,0.9,0.0374740245084003,0.117723029765697
2786,0.076010574052097,0.9,0.0369766226005855,0.1151656280297
2787,0.075166049983061,0.9,0.0392011176062187,0.113125692575372
2788,0.0744144947383493,0.9,0.0391685664465462,0.108155691690998
2789,0.0736629394936376,0.9,0.0412103074842273,0.10617249032183
2790,0.0729113842489259,0.9,0.0418776524114208,0.105164608907965
2791,0.0721598290042142,0.9,0.0435750076464425,0.103027260315962
2792,0.0714082737595026,0.9,0.04296722724838,0.101042105818981
2793,0.0706567185147909,0.9,0.042608027259833,0.0978859322133424
2794,0.0699051632700792,0.9,0.0448442105071078,0.0969017810920536
2795,0.0686671117312498,0.9,0.0438505499093105,0.0931708488640527
2796,0.0674290601924205,0.9,0.0454109971886466,0.0912545094546835
2797,0.0661910086535912,0.9,0.0451983265182682,0.0876472621467717
2798,0.0649529571147618,0.9,0.044085053758981,0.0860102427509687
2799,0.0646135849888113,0.9,0.0447709242708224,0.0855963585647338
2800,0.0642742128628607,0.9,0.045205928325025,0.0836882546383373
2801,0.0655696967924657,0.9,0.0470452742937356,0.0858532524274476
2802,0.0668651807220707,0.9,0.044659092906526,0.0883769771651368
2803,0.0681606646516757,0.9,0.0469623484574704,0.0901797797339619
2804,0.0694561485812808,0.9,0.0476744620914878,0.0915935355532833
2805,0.0707516325108858,0.9,0.0472979178737971,0.0939939298805671
2806,0.0720471164404908,0.9,0.0472630816634353,0.0967836901095957
2807,0.0733426003700958,0.9,0.0474115029783989,0.100159608753852
2808,0.0746380842997008,0.9,0.0472305310338664,0.102354840524464
2809,0.0759335682293058,0.9,0.0484119293400745,0.103424398108852
2810,0.0772290521589108,0.9,0.0478278791582761,0.106708943378926
2811,0.0785245360885158,0.9,0.0499640583129799,0.109298689014316
2812,0.0801928317043953,0.9,0.0494682546047074,0.111641564696317
2813,0.0818611273202748,0.9,0.0491740502820179,0.113608672172226
2814,0.0835294229361543,0.9,0.0507101789271362,0.117566494957117
2815,0.0851977185520339,0.9,0.0498264839819639,0.119797017501902
2816,0.0868660141679134,0.9,0.0524291451956295,0.120994442110464
2817,0.0885343097837929,0.9,0.0511307447230905,0.126643717621661
2818,0.0902026053996724,0.9,0.0526731322479007,0.127671036876163
2819,0.0904610451905519,0.9,0.0520267764161284,0.127243759579545
2820,0.0907194849814314,0.9,0.0522531146426776,0.127217054308066
2821,0.09098897136322,0.9,0.0533701793890153,0.129333490907922
2822,0.0912584577450086,0.9,0.0531987884100198,0.129325692548582
2823,0.0915279441267973,0.9,0.0523771166597504,0.129898504707954
2824,0.0917974305085859,0.9,0.0538512297963313,0.130389865192211
2825,0.0920079373363204,0.9,0.0515223312972155,0.130468840914751
2826,0.092218444164055,0.9,0.0529642089973053,0.129942859637378
2827,0.0924289509917895,0.9,0.052790336180089,0.130621767577385
2828,0.0926394578195241,0.9,0.0513289264481869,0.131341391129035
2829,0.0924457801962782,0.9,0.0532509109642881,0.132236859064871
2830,0.0922521025730324,0.9,0.048845210861305,0.132528072881723
2831,0.0920584249497866,0.9,0.052222248621568,0.134768349450148
2832,0.0918647473265407,0.9,0.0478495996052876,0.133093622226772
2833,0.0916710697032949,0.9,0.0462030357073675,0.137630929463089
2834,0.091477392080049,0.9,0.0440366259064978,0.136534769148466
2835,0.0912837144568032,0.9,0.0449402627624576,0.13660467769776
2836,0.0910900368335573,0.9,0.0447606377379525,0.136615914807687
2837,0.0913514781732745,0.9,0.04572733666958,0.138566935323637
2838,0.0916129195129916,0.9,0.0438921016467452,0.13947465221279
2839,0.0906402098527087,0.9,0.0419586292762665,0.137531414556918
2840,0.0896675001924259,0.9,0.040353499991821,0.136272691103428
2841,0.088694790532143,0.9,0.0405340787134437,0.136261769388565
2842,0.0877220808718601,0.9,0.042185343244255,0.131636358252571
2843,0.0861833377343045,0.9,0.0423583107755769,0.130936084480866
2844,0.0846445945967489,0.9,0.0417232358835225,0.127497643831914
2845,0.0831058514591933,0.9,0.0409654193516874,0.127672616462263
2846,0.0814206900863436,0.9,0.0404118303077855,0.125669179712974
2847,0.0797355287134938,0.9,0.0376111141576833,0.121352121393884
2848,0.0780503673406441,0.9,0.0377911287307285,0.117618187327805
2849,0.0763652059677944,0.9,0.0358050361515043,0.116544995379372
2850,0.0746800445949447,0.9,0.0379617707261274,0.114494946671516
2851,0.072994883222095,0.9,0.0348902921588812,0.110992281224769
2852,0.0713097218492452,0.9,0.0303697040520617,0.109930453161789
2853,0.0696245604763955,0.9,0.0336290527504791,0.107681678597942
2854,0.0679393991035458,0.9,0.0337560519427422,0.103256392984457
2855,0.0668410952306961,0.9,0.0323601415774908,0.101628150488549
2856,0.0657427913578463,0.9,0.0333374976719361,0.099403961330889
2857,0.0646444874849966,0.9,0.0320813885562309,0.0959525693606344
2858,0.0635461836121469,0.9,0.0310198193196078,0.0942835716899859
2859,0.0639624692309639,0.9,0.0315083158859874,0.0958806419860138
2860,0.0643787548497808,0.9,0.0292957701223198,0.0967264269322134
2861,0.0647950404685977,0.9,0.0305912404441941,0.0982946830692514
2862,0.0652196906324597,0.9,0.0299798252746344,0.0997669930753951
2863,0.0659944086688707,0.9,0.029859520153597,0.101651796257127
2864,0.0667691267052817,0.9,0.0308754482538387,0.103418308070968
2865,0.0684090705068443,0.9,0.0291097051498883,0.104977667912418
2866,0.0700490143084068,0.9,0.0283090354708046,0.109096570807618
2867,0.0716889581099693,0.9,0.033328267189838,0.112692726103359
2868,0.0733289019115319,0.9,0.0301118505586552,0.11553968870133
2869,0.0749688457130944,0.9,0.0326915834168129,0.117932021456604
2870,0.0766087895146569,0.9,0.0333215362623455,0.120826747423055
2871,0.0782487333162194,0.9,0.0357052750213525,0.123214723934321
2872,0.079888677117782,0.9,0.0317439155354907,0.127310173174027
2873,0.0818124736137889,0.9,0.0360355991751754,0.128842145733569
2874,0.0837362701097959,0.9,0.0358347723707536,0.131879051042189
2875,0.0856600666058029,0.9,0.0364348555968553,0.134668416675129
2876,0.0875838631018098,0.9,0.0380654865114473,0.13651882679346
2877,0.0895076595978168,0.9,0.0372841587280925,0.140943912901015
2878,0.0914314560938238,0.9,0.0357682144952832,0.141773997641063
2879,0.0925450317064974,0.9,0.0406152823712406,0.147847797287479
2880,0.0949290468681906,0.9,0.0454323477297721,0.147558286695394
2881,0.0973130620298839,0.9,0.0438928052002174,0.150198799669968
2882,0.0996970771915771,0.9,0.0485045221251679,0.150308419797904
2883,0.10208109235327,0.9,0.0490568964692882,0.152429513374843
2884,0.104465107514964,0.9,0.0521656520310301,0.156894669783728
2885,0.106849122676657,0.9,0.0512331032084205,0.158433504269137
2886,0.10923313783835,0.9,0.0575045331733602,0.16163815100097
2887,0.110068000189437,0.9,0.059861762296182,0.160794435896189
2888,0.110902862540524,0.9,0.0630419576804537,0.163285535632149
2889,0.111737724891612,0.9,0.0618062099299402,0.160767604352325
2890,0.112572587242699,0.9,0.0642403881632668,0.161486466484783
2891,0.112650959454897,0.9,0.0656851903892134,0.15856913948208
2892,0.112729331667095,0.9,0.066807138316067,0.157643443389568
2893,0.112807703879294,0.9,0.0644623446789142,0.158195977228551
2894,0.112886076091492,0.9,0.0644576914598481,0.158330304089262
2895,0.11296444830369,0.9,0.0674742928769063,0.158744248110883
2896,0.113042820515889,0.9,0.0658785866191823,0.158638409288863
2897,0.111095913865342,0.9,0.0651123895068784,0.156981999202409
2898,0.109149007214795,0.9,0.0643749484623113,0.154369596515881
2899,0.107015171048708,0.9,0.0645573663253472,0.150410077611333
2900,0.10488133488262,0.9,0.0609555086685611,0.147205090409705
2901,0.102747498716533,0.9,0.0610410537369715,0.14665118218685
2902,0.100613662550446,0.9,0.0584939600426748,0.14296666966156
2903,0.0984798263843583,0.9,0.0557217991893865,0.143026704557252
2904,0.0963459902182709,0.9,0.0563237354398025,0.135650098627021
2905,0.0942121540521836,0.9,0.0539273934555206,0.13428450062589
2906,0.0920783178860963,0.9,0.0523782085351329,0.130464312175646
2907,0.0899444817200089,0.9,0.0494483659825236,0.126809274826244
2908,0.0878106455539216,0.9,0.0489652765023737,0.126021326316278
2909,0.0869089832674639,0.9,0.0494829442242764,0.125050496055362
2910,0.0860073209810061,0.9,0.0504732229599171,0.124025496925647
2911,0.0851056586945484,0.9,0.0478489222873257,0.123847669168837
2912,0.0842039964080907,0.9,0.0482430805681243,0.120362997157942
2913,0.083302334121633,0.9,0.0495138450125792,0.120153324715395
2914,0.0827876864724302,0.9,0.0477263867758722,0.117869976289284
2915,0.0822730388232274,0.9,0.0456499638633586,0.118353900846902
2916,0.0817583911740246,0.9,0.0459012384795287,0.116765745601052
2917,0.0812437435248217,0.9,0.0457026078154691,0.11624518822739
2918,0.0807290958756189,0.9,0.0465750678868295,0.115523564307266
2919,0.0804141402764161,0.9,0.0447976867553825,0.115050407313655
2920,0.0800991846772133,0.9,0.0448336328708698,0.114640630854218
2921,0.0797842290780105,0.9,0.0437081068318193,0.114488462970839
2922,0.0794692734788077,0.9,0.0464173964327274,0.112877672736538
2923,0.0791543178796049,0.9,0.0437395530527572,0.112630127968563
2924,0.0788393622804021,0.9,0.0440350837764428,0.113660832250386
2925,0.0785244066811993,0.9,0.0430521432135151,0.114582854532014
2926,0.0782094510819964,0.9,0.0449162207904454,0.114077342090455
2927,0.0782556799272381,0.9,0.0439272744131182,0.112583363590785
2928,0.0783019087724797,0.9,0.0437037258472997,0.111760415094927
2929,0.0783481376177213,0.9,0.0441537724582645,0.112371043329868
2930,0.078394366462963,0.9,0.0428965814404064,0.114512066999033
2931,0.0784084530051743,0.9,0.0432550703358724,0.1154716078966
2932,0.0784225395473856,0.9,0.0445549911057733,0.115041604360363
2933,0.078436626089597,0.9,0.0413925825837358,0.116338968769633
2934,0.0784507126318083,0.9,0.0415646600318611,0.114539785324292
2935,0.0784647991740196,0.9,0.0402204942974412,0.11620714417933
2936,0.0784855804594742,0.9,0.0408519209102709,0.116056787108544
2937,0.0785063617449288,0.9,0.0410704229687542,0.114959038935632
2938,0.0785271430303833,0.9,0.0376958391237313,0.116556115385421
2939,0.0781971347825046,0.9,0.0413591144029602,0.116701467332697
2940,0.0778671265346258,0.9,0.0393489697406006,0.117202216163951
2941,0.077537118286747,0.9,0.0400137366839244,0.118186410505106
2942,0.0772071100388683,0.9,0.0385658571549726,0.114149569506458
2943,0.0768771017909895,0.9,0.0376230859807982,0.114501979319115
2944,0.0765470935431108,0.9,0.0381011205577809,0.114560063264463
2945,0.0760805536656024,0.9,0.0375342817006116,0.115949680820006
2946,0.075614013788094,0.9,0.0373213673493195,0.11359167773097
2947,0.0751474739105856,0.9,0.0372529225419546,0.114177294745101
2948,0.0751553010036654,0.9,0.0366751971988059,0.112444543516012
2949,0.0751631280967453,0.9,0.0372231357090189,0.113980470449829
2950,0.0751709551898251,0.9,0.0361258412053312,0.112709128012149
2951,0.075178782282905,0.9,0.0370635911808963,0.113420802526815
2952,0.0751866093759848,0.9,0.0368135666535214,0.111595828609467
2953,0.0750542252872465,0.9,0.0371902869445488,0.112579892612652
2954,0.0749218411985081,0.9,0.0377364938970741,0.113827717000398
2955,0.0747894571097698,0.9,0.0384527931851839,0.113221936823825
2956,0.0746570730210315,0.9,0.0387546053989134,0.113324733480885
2957,0.0745246889322931,0.9,0.0362834184702307,0.11155460552594
2958,0.0743923048435548,0.9,0.0368275788949938,0.111455858075822
2959,0.0746808685964831,0.9,0.0359537675274793,0.112015389011684
2960,0.0749694323494114,0.9,0.0350591572536856,0.114280468173763
2961,0.0752579961023398,0.9,0.0383323501703507,0.113187896263474
2962,0.0755465598552681,0.9,0.0359544471572636,0.115079830701395
2963,0.0750991484785668,0.9,0.0358211602300338,0.114214406217101
2964,0.0746517371018655,0.9,0.0384325485578308,0.113334612280358
2965,0.0736857888820269,0.9,0.0370398702483755,0.111107168854708
2966,0.0727198406621884,0.9,0.0361559161999358,0.110102165985331
2967,0.0717538924423498,0.9,0.0342046645554548,0.108275936948479
2968,0.0707879442225113,0.9,0.0343335432438346,0.10730679631855
2969,0.0698219960026727,0.9,0.034100860335871,0.106506694893367
2970,0.0688560477828342,0.9,0.0342441546442845,0.105172030133907
2971,0.0678900995629956,0.9,0.0326583518365442,0.104497352016756
2972,0.0669241513431571,0.9,0.0339144238379242,0.101940400410364
2973,0.0659453478034987,0.9,0.0321655193417466,0.100651715399191
2974,0.0649665442638403,0.9,0.0304426120494376,0.100043829235227
2975,0.0643872964666062,0.9,0.0286960616403958,0.101616351053586
2976,0.063808048669372,0.9,0.0295480448353299,0.0980228046899218
2977,0.0632288008721379,0.9,0.0285207318670808,0.0982619956981357
2978,0.0626495530749038,0.9,0.0300232811025229,0.0947124440613559
2979,0.0625639108276697,0.9,0.0289110314301954,0.0955388389200212
2980,0.0624782685804355,0.9,0.0282649713611253,0.0957206486922268
2981,0.0626345122406088,0.9,0.0276616304541007,0.0978449551191211
2982,0.0631199074792134,0.9,0.028284698045748,0.0992257613765102
2983,0.0636053027178181,0.9,0.0285429461477694,0.0973875352515136
2984,0.0640906979564227,0.9,0.0308096729478939,0.0991338455733284
2985,0.0645760931950274,0.9,0.0302176655127748,0.0990952124553224
2986,0.065061488433632,0.9,0.0302596393454296,0.100925177926807
2987,0.0655468836722367,0.9,0.0297153670639701,0.101138643900969
2988,0.0660322789108413,0.9,0.0296847747312169,0.102625951467939
2989,0.066517674149446,0.9,0.0273652359067118,0.10378039150243
2990,0.0670030693880506,0.9,0.0328286412344302,0.103081451691815
2991,0.0674884646266553,0.9,0.0272137832810846,0.106268879621812
2992,0.0679738598652599,0.9,0.0295875577660836,0.105921077983702
2993,0.0684592551038646,0.9,0.0295559792766036,0.107681506325145
2994,0.0689446503424692,0.9,0.0298160196198003,0.108877721778261
2995,0.0694300455810739,0.9,0.0283316122040635,0.109435452966391
2996,0.0699154408196785,0.9,0.029017847424663,0.112026156676331
2997,0.0701575817249498,0.9,0.0252805177305517,0.11093850551398
2998,0.0703997226302211,0.9,0.0271867521276765,0.111515201631758
2999,0.071253103954828,0.9,0.0298372373941476,0.113213370835611
3000,0.0721064852794348,0.9,0.0288162516808271,0.115241223698596
3001,0.0729598666040416,0.9,0.0302128303037006,0.116256970220242
3002,0.0738132479286484,0.9,0.0304139692935155,0.118193656669207
3003,0.0746666292532553,0.9,0.0312434954439745,0.117653778663021
3004,0.0755200105778621,0.9,0.0315338118736388,0.119734709507185
3005,0.0763733919024689,0.9,0.0300871951391039,0.122151982626888
3006,0.0772267732270757,0.9,0.0308597034649523,0.123606208235087
3007,0.0780801545516826,0.9,0.0311784444125647,0.123256440117046
3008,0.0789335358762894,0.9,0.0302797265212841,0.126398728107113
3009,0.0797869172008962,0.9,0.0357049852359676,0.126752549338542
3010,0.0805982611471247,0.9,0.0337019838743996,0.128317544727147
3011,0.0814096050933531,0.9,0.0331624590860994,0.129744475672719
3012,0.0822209490395816,0.9,0.0351357935791562,0.131172238209971
3013,0.08303229298581,0.9,0.0342295197934648,0.132893193434758
3014,0.0838436369320385,0.9,0.0339059601359487,0.133716305245736
3015,0.0846549808782669,0.9,0.0329128484644124,0.136248854751101
3016,0.0845386857264561,0.9,0.0323344776778654,0.136323161432259
3017,0.0843693658894602,0.9,0.0328296264713561,0.137446831969913
3018,0.0842000460524642,0.9,0.0313200323828136,0.137545609593072
3019,0.0841658731745592,0.9,0.0334585558598901,0.134446323209383
3020,0.0841317002966541,0.9,0.0360462020564648,0.13183045250345
3021,0.0840975274187491,0.9,0.0388276703922352,0.130149721624082
3022,0.0840633545408441,0.9,0.0400141963127028,0.126449717362199
3023,0.084029181662939,0.9,0.0437731542597749,0.124160754204164
3024,0.083995008785034,0.9,0.0434831871667684,0.124008549460379
3025,0.0839608359071289,0.9,0.0458870472210902,0.124493475966205
3026,0.0839266630292239,0.9,0.0451495979015862,0.124507142031923
3027,0.0838924901513188,0.9,0.0431614502503383,0.123553431207149
3028,0.0838583172734138,0.9,0.0444475806119234,0.124741991754429
3029,0.0838241443955087,0.9,0.0435468923762639,0.12420071748644
3030,0.0837899715176037,0.9,0.0423566380100942,0.125581684799303
3031,0.0837557986396986,0.9,0.0421327296053575,0.12529680169149
3032,0.0837216257617936,0.9,0.0368712144883467,0.127476242958115
3033,0.0840007730113395,0.9,0.0383224255815839,0.129701582907851
3034,0.0842799202608855,0.9,0.0358308688153798,0.13308071192765
3035,0.0842780014919129,0.9,0.0347860188480449,0.133788364972872
3036,0.0842760827229403,0.9,0.0334352437922,0.136606056256876
3037,0.0842741639539677,0.9,0.0293406611098361,0.13977148939226
3038,0.0842722451849952,0.9,0.0254341985106275,0.143184583855891
3039,0.0858404864576892,0.9,0.0231901108432748,0.146764046050277
3040,0.0874087277303833,0.9,0.0249540519588148,0.150616073670477
3041,0.085971938078835,0.9,0.0264139154427098,0.148294476276016
3042,0.0845351484272866,0.9,0.0250528758868722,0.145041795819736
3043,0.0830983587757383,0.9,0.0273279482826696,0.140623741338206
3044,0.08166156912419,0.9,0.0212241435831736,0.139199452403847
3045,0.0802247794726416,0.9,0.0197768082593,0.136073388700923
3046,0.0787879898210933,0.9,0.0267451238371484,0.133827194563461
3047,0.0774031198272026,0.9,0.0252363085724358,0.127394981335475
3048,0.0760182498333119,0.9,0.0222527103673229,0.126168616076853
3049,0.0746333798394212,0.9,0.0248107135354294,0.124709571282246
3050,0.0739705184239619,0.9,0.0286091529052724,0.121744542542284
3051,0.0733076570085026,0.9,0.0283183496074499,0.119409365784074
3052,0.0726447955930433,0.9,0.0277285475147758,0.117404487852155
3053,0.0725770400942507,0.9,0.0256344140298879,0.116049224419521
3054,0.072509284595458,0.9,0.0319201619311803,0.114319722455116
3055,0.0724415290966654,0.9,0.0346072534578247,0.114113089750613
3056,0.0723737735978727,0.9,0.0339063069649061,0.109697715996241
3057,0.0723060180990801,0.9,0.0356086752941317,0.108403349742717
3058,0.0722382626002875,0.9,0.0367191864701531,0.107216148795013
3059,0.0720222516264948,0.9,0.0396665005078446,0.105474335008659
3060,0.0718062406527022,0.9,0.040615702051931,0.104009381975809
3061,0.0715902296789095,0.9,0.0407832208733609,0.0997557646923147
3062,0.0713742187051169,0.9,0.0422903512013264,0.0999837386152816
3063,0.0717377478601121,0.9,0.0441234161376013,0.100170363056075
3064,0.0721012770151074,0.9,0.045621008076478,0.0977941944365162
3065,0.0724648061701026,0.9,0.0471236940974662,0.0993288668960923
3066,0.0728283353250978,0.9,0.0478565978216453,0.098753375330523
3067,0.0721949438428382,0.9,0.0474167348385671,0.0982110866799817
3068,0.0715615523605785,0.9,0.0473892324889792,0.095567923994359
3069,0.0709281608783188,0.9,0.0465783139083726,0.094065091834768
3070,0.0702947693960592,0.9,0.047688629121692,0.0925647939328353
3071,0.0689806252656514,0.9,0.0465022779069518,0.0913336302129799
3072,0.0676664811352435,0.9,0.0456363049399032,0.0900805944706962
3073,0.0663523370048357,0.9,0.0464387735376026,0.0869269927749218
3074,0.0650381928744279,0.9,0.0441017434080689,0.0860322603325657
3075,0.0637240487440201,0.9,0.0425554973984529,0.0841887997042442
3076,0.0624099046136123,0.9,0.0429777419542004,0.0821530152381976
3077,0.0610957604832045,0.9,0.0419077671970303,0.0806038998682023
3078,0.0597816163527966,0.9,0.0409745304862449,0.0783546319583285
3079,0.0584881172973888,0.9,0.0397396810337721,0.0761706080971997
3080,0.057194618241981,0.9,0.0392038770919746,0.0754514842804848
3081,0.0559011191865732,0.9,0.0378221087097584,0.0741638807934578
3082,0.0546076201311654,0.9,0.0365969854438767,0.0723696786893817
3083,0.0533141210757576,0.9,0.0361121247699202,0.0707946121911469
3084,0.0524107232951245,0.9,0.0348316653035608,0.0695680537047365
3085,0.0519229266963097,0.9,0.0343406909028098,0.0696404321287256
3086,0.0514351300974948,0.9,0.0329380658925024,0.0698468980141063
3087,0.05094733349868,0.9,0.0329736804008785,0.0686398137400277
3088,0.0504595368998651,0.9,0.0325300248281318,0.0677723464299909
3089,0.0508745348380873,0.9,0.0333262647608274,0.0680185651684258
3090,0.0512895327763095,0.9,0.0342867996501885,0.0693723506254996
3091,0.0517045307145316,0.9,0.0351096559425867,0.0688542369791296
3092,0.0521195286527538,0.9,0.0354487155149107,0.0695704755018001
3093,0.052534526590976,0.9,0.0352402895359283,0.0700202460637089
3094,0.0529495245291982,0.9,0.0361555422371131,0.070064064302322
3095,0.0533645224674204,0.9,0.0360323574574648,0.0709400338512308
3096,0.0537795204056425,0.9,0.0361247892654164,0.0709105827635045
3097,0.0541945183438647,0.9,0.0364898115067251,0.0715659708379884
3098,0.0546095162820869,0.9,0.0360764194633656,0.0720912999646245
3099,0.0550415780619758,0.9,0.0366850072084956,0.072500930272652
3100,0.0554736398418646,0.9,0.0375244413592172,0.074506674029633
3101,0.0556651955041064,0.9,0.0360216551147183,0.0737201051536121
3102,0.0558567511663482,0.9,0.0358835209568206,0.0749398700692543
3103,0.05604830682859,0.9,0.0369871654573381,0.0752413857420099
3104,0.0562398624908317,0.9,0.0354447917177852,0.076716571433042
3105,0.0564314181530735,0.9,0.0351421149661646,0.0773743411781366
3106,0.0566229738153153,0.9,0.0344042783283559,0.0772271991644252
3107,0.0557428165390049,0.9,0.034773036385477,0.077425097761526
3108,0.0548626592626945,0.9,0.0331383968592949,0.0758757228645724
3109,0.0539825019863841,0.9,0.034123007002681,0.075041441479113
3110,0.0531023447100737,0.9,0.0321137976077939,0.0735209729400655
3111,0.0522221874337633,0.9,0.0319098732104976,0.0714978268503029
3112,0.0513420301574529,0.9,0.0311102040441235,0.071753229752971
3113,0.0504618728811425,0.9,0.0316338494051308,0.0694910892996533
3114,0.0495817156048321,0.9,0.0294690172036972,0.0689554363177502
3115,0.0487015583285217,0.9,0.029731325932186,0.0679595827630041
3116,0.0478214010522113,0.9,0.0292857504364837,0.0670576151089284
3117,0.0469412437759009,0.9,0.0286963969020196,0.0660464717160061
3118,0.0465902344897866,0.9,0.0278567750917908,0.0653124428697766
3119,0.0460195394453389,0.9,0.0280193301077479,0.0635076929936158
3120,0.0454488444008913,0.9,0.0282438600490859,0.0625902295867159
3121,0.0448424587122995,0.9,0.0280034852195313,0.0614422060762559
3122,0.0442360730237077,0.9,0.0269119359386737,0.0614068730829247
3123,0.0436296873351159,0.9,0.0271203295066871,0.0598712910172936
3124,0.0430233016465241,0.9,0.0274947652706412,0.0589359960348047
3125,0.0434620273097841,0.9,0.028070804658939,0.0584922678317958
3126,0.0439007529730442,0.9,0.0289241346635164,0.0588128352281568
3127,0.0443394786363042,0.9,0.0306002821424589,0.0586205872640354
3128,0.0447782042995643,0.9,0.03085800302392,0.0580595578961395
3129,0.0454864408340364,0.9,0.0322542700616085,0.0589999772286225
3130,0.0461946773685086,0.9,0.0331318770038716,0.0585410255518325
3131,0.0469029139029808,0.9,0.0344547188556305,0.0601729062065811
3132,0.047611150437453,0.9,0.0349121975662662,0.0601318615554659
3133,0.0483193869719251,0.9,0.0356826294778526,0.0608868961159311
3134,0.0490276235063973,0.9,0.0367524646553544,0.0617634771426099
3135,0.0493638023251832,0.9,0.0371503996327241,0.0617679269699034
3136,0.0496999811439691,0.9,0.0371925787923519,0.0618253312527245
3137,0.050036159962755,0.9,0.0375811370819966,0.0622797595140563
3138,0.0503723387815409,0.9,0.0377473510358222,0.0631959238469267
3139,0.0506564268919935,0.9,0.0376954879991181,0.0635825188447022
3140,0.050940515002446,0.9,0.0374250571585286,0.0636634550372719
3141,0.0512246031128986,0.9,0.0381571927549755,0.0638253665259909
3142,0.0515086912233512,0.9,0.0379084319530326,0.0648047619596887
3143,0.0515002696856556,0.9,0.0377640089200506,0.0649302990647535
3144,0.05149184814796,0.9,0.0378871366801468,0.0650658465094792
3145,0.0514834266102644,0.9,0.0378704359051437,0.0648702141303742
3146,0.0514750050725688,0.9,0.0376758558195285,0.0648914610708404
3147,0.0514665835348732,0.9,0.0376618832635855,0.0651297159109083
3148,0.0514581619971777,0.9,0.0375758500384823,0.0659762368388496
3149,0.0514497404594821,0.9,0.0370991829973587,0.0657492478181198
3150,0.0514413189217865,0.9,0.037274137068697,0.065284135538573
3151,0.0513398428462121,0.9,0.0361859573401299,0.0657235129958424
3152,0.0514737528882848,0.9,0.0371929448996247,0.0659277694809607
3153,0.0516076629303575,0.9,0.0372636910804733,0.0666127053217567
3154,0.0517415729724302,0.9,0.0365172610661196,0.0662644627937238
3155,0.0518754830145029,0.9,0.037444666785547,0.0664559291391874
3156,0.0520093930565756,0.9,0.0373999481231261,0.0668486883653857
3157,0.0521433030986482,0.9,0.0372536161381786,0.0676792082623243
3158,0.0521833808344146,0.9,0.036656873659952,0.0678813199301824
3159,0.0527452183868477,0.9,0.0372959513312166,0.0676844211150942
3160,0.0533070559392807,0.9,0.0377120259191223,0.0694220659607164
3161,0.0538542882880101,0.9,0.038240781526055,0.0698863136945516
3162,0.0544015206367394,0.9,0.0378147114068743,0.0706485355717432
3163,0.0549487529854688,0.9,0.0384577185179264,0.0713403211182343
3164,0.0554959853341981,0.9,0.0375761100226708,0.0723792349937364
3165,0.0560432176829274,0.9,0.0377317023297088,0.0741042795054767
3166,0.0565904500316568,0.9,0.0384250785852864,0.0746120951083665
3167,0.0571376823803861,0.9,0.0383505142496665,0.0751489511581898
3168,0.0576849147291155,0.9,0.0381846042831425,0.0772237723237729
3169,0.0583345281660801,0.9,0.0388338876828551,0.0792145671981137
3170,0.0589841416030448,0.9,0.0374436427543124,0.0796823288299034
3171,0.0596337550400094,0.9,0.0382952261365614,0.0804879256372967
3172,0.060283368476974,0.9,0.0385537077843994,0.082289981380485
3173,0.0607524266942417,0.9,0.0391529073403059,0.0835386625254889
3174,0.0612214849115094,0.9,0.0397734583424201,0.0841328430901575
3175,0.061690543128777,0.9,0.0386287518644074,0.0845015908242141
3176,0.0621596013460447,0.9,0.0384644592352914,0.0859989004336703
3177,0.0626286595633124,0.9,0.0386831206165399,0.0860410694525218
3178,0.06309771778058,0.9,0.0373588203669174,0.0876814330259101
3179,0.0635517967274773,0.9,0.0388593831668712,0.0881096797176465
