"Age","Mean","CI","Infe","Supe"
1398,0.005664335,0.9,0.004360530827929,0.00689847229185745
1399,0.005666007,0.9,0.00448817123797044,0.00688965244571324
1400,0.005667678,0.9,0.00445724279788144,0.00690244118910554
1401,0.005669327,0.9,0.00450887988890492,0.00689841620218617
1402,0.005670976,0.9,0.00446200978363093,0.00685080633014952
1403,0.005672625,0.9,0.00445343305701208,0.0068435649533316
1404,0.005674274,0.9,0.00444038427983128,0.00691549999878067
1405,0.005675926,0.9,0.00455475027683693,0.0068914592496896
1406,0.005677589,0.9,0.00448492231609439,0.00689419113368873
1407,0.005679252,0.9,0.00442041968819882,0.00688158375424362
1408,0.005680915,0.9,0.00452287366243287,0.00684494855511801
1409,0.005682581,0.9,0.0044778697567991,0.00689626988817921
1410,0.005684247,0.9,0.00444197339848875,0.00691017852543517
1411,0.00568589,0.9,0.00451159961745786,0.00685926591207167
1412,0.005687534,0.9,0.00451031938466488,0.00693179398203516
1413,0.005689177,0.9,0.00449242869589764,0.00690268106619778
1414,0.005690821,0.9,0.00445903826238361,0.00693077311732944
1415,0.005692468,0.9,0.00448570397003754,0.00697110789048965
1416,0.005694125,0.9,0.00446923167320826,0.00686305818698526
1417,0.005695782,0.9,0.00447627319141459,0.00691670212056405
1418,0.00569744,0.9,0.00448142836694027,0.00689102543085752
1419,0.005699099,0.9,0.00451146341331338,0.00690201267977971
1420,0.005700759,0.9,0.00449855791869104,0.0068711132911855
1421,0.005702396,0.9,0.00448693316660325,0.00693940534290626
1422,0.005704033,0.9,0.00448567410595502,0.00685079747095522
1423,0.00570567,0.9,0.00449447301266916,0.00694252358826511
1424,0.005707307,0.9,0.00453703783373297,0.00697912745889299
1425,0.005708948,0.9,0.00447462236815274,0.00691270429818026
1426,0.005710598,0.9,0.00447978761006395,0.00687368829417362
1427,0.005712249,0.9,0.00452894071634719,0.0069445952492851
1428,0.0057139,0.9,0.00449110632798045,0.00690533861462882
1429,0.005715553,0.9,0.00457873950748148,0.00692367565201135
1430,0.005717205,0.9,0.00450952446515115,0.00692840444509243
1431,0.005718834,0.9,0.00449738088936597,0.00686494091410417
1432,0.005720463,0.9,0.00456175007187204,0.00690819082335652
1433,0.005722092,0.9,0.00448084093223205,0.00693788494864883
1434,0.005723721,0.9,0.00451559399676433,0.00693110854978222
1435,0.005725353,0.9,0.00451588189795645,0.0069313659548964
1436,0.005726996,0.9,0.00454424204723762,0.0068811092013443
1437,0.005728638,0.9,0.00451787891366941,0.00692131117208302
1438,0.00573028,0.9,0.0045165331692667,0.00687605007264187
1439,0.005731924,0.9,0.00453706926219532,0.00691216722329016
1440,0.005733568,0.9,0.00456077809574533,0.00693804948483525
1441,0.00573519,0.9,0.00455379885567371,0.00699669154839703
1442,0.005736813,0.9,0.00457339899029101,0.0069328120530857
1443,0.005738435,0.9,0.00454569713068335,0.00699490790835569
1444,0.005740057,0.9,0.00452070066757419,0.00697036103379384
1445,0.005741683,0.9,0.00450342694679479,0.0068769923071258
1446,0.005743318,0.9,0.00453307915064826,0.00693372969119358
1447,0.005744953,0.9,0.00457668035987719,0.0069845252610771
1448,0.005746588,0.9,0.00456345124966273,0.00694904716441802
1449,0.005748225,0.9,0.00454580038378086,0.00693435382676301
1450,0.005749862,0.9,0.00454847449838598,0.0069008203854979
1451,0.005751477,0.9,0.00455292038373153,0.00692078602534421
1452,0.005753092,0.9,0.0045823111718328,0.00696738820621191
1453,0.005754708,0.9,0.00449527706121796,0.0069923840302068
1454,0.005756323,0.9,0.00459010930260587,0.00695381159095436
1455,0.005757941,0.9,0.00459549996343213,0.00699129860480278
1456,0.005759569,0.9,0.00459548893331889,0.00694122661289399
1457,0.005761197,0.9,0.00452867316229808,0.00700487293713469
1458,0.005762825,0.9,0.00457104014629501,0.00697052821773569
1459,0.005764454,0.9,0.00454190835622722,0.00695053623836737
1460,0.005766083,0.9,0.00454387291821841,0.007012895483183
1461,0.00576769,0.9,0.0045933608428121,0.00695532597834239
1462,0.005769298,0.9,0.00456636204829538,0.00688871185861153
1463,0.005770905,0.9,0.00454568430623118,0.00693647602943782
1464,0.005772513,0.9,0.00458369844490686,0.00696093942863335
1465,0.005774123,0.9,0.00460280067322446,0.00695522047158702
1466,0.005775743,0.9,0.00455226792821686,0.00700010879450586
1467,0.005777363,0.9,0.00462736097650608,0.00695100927407784
1468,0.005778983,0.9,0.00460366652916771,0.00693096902471951
1469,0.005780603,0.9,0.0046139880196201,0.00696211962736022
1470,0.005782224,0.9,0.00459011613625674,0.00691914230051337
1471,0.005783823,0.9,0.00459977185675831,0.00695860626169348
1472,0.005785423,0.9,0.00453167463700906,0.00696386647543672
1473,0.005787022,0.9,0.00462698930200232,0.00699120360223525
1474,0.005788621,0.9,0.00458753032029239,0.00702579089458916
1475,0.005790223,0.9,0.00463550714329695,0.0069614397722853
1476,0.005791835,0.9,0.00465057103107869,0.00698140855984557
1477,0.005793446,0.9,0.00462327325862992,0.00692836188918456
1478,0.005795057,0.9,0.00461757227133936,0.00697488811704902
1479,0.005796669,0.9,0.00458688517781667,0.00703248969238687
1480,0.00579828,0.9,0.00459782727899692,0.0070257001030518
1481,0.00579987,0.9,0.00457820982259431,0.00698298217740569
1482,0.00580146,0.9,0.00464929765683657,0.00699299712294321
1483,0.00580305,0.9,0.00467001092413824,0.00698006621166423
1484,0.00580464,0.9,0.00464492194366872,0.00703378685179341
1485,0.005806232,0.9,0.00461533743583632,0.00697868855515467
1486,0.005807833,0.9,0.00463099057453341,0.00694919925095875
1487,0.005809435,0.9,0.00461018376575557,0.00688236538572925
1488,0.005811036,0.9,0.00463044848220037,0.00696153543638488
1489,0.005812637,0.9,0.00464016131379276,0.00698340072257694
1490,0.005814239,0.9,0.00462425396847186,0.00701315217834162
1491,0.005815819,0.9,0.00466643842591384,0.00699536523608149
1492,0.005817399,0.9,0.00464794800216277,0.00698138684735342
1493,0.005818979,0.9,0.00465220178908624,0.00697197025662614
1494,0.00582056,0.9,0.00466722751215686,0.00697902825727924
1495,0.005822142,0.9,0.00470404079336611,0.00694756224867593
1496,0.005823733,0.9,0.00467110834967863,0.0069685897824535
1497,0.005825325,0.9,0.00470986698969681,0.00694365767163119
1498,0.005826916,0.9,0.00465980107403325,0.00701367472810222
1499,0.005828507,0.9,0.00467202484743083,0.00696853349557884
1500,0.005830098,0.9,0.00464332854922195,0.0070479056980253
1501,0.005831669,0.9,0.00465538491387656,0.00701246339643375
1502,0.005833239,0.9,0.00467419073020428,0.00700951555441367
1503,0.00583481,0.9,0.00470261758129275,0.0070261157306859
1504,0.005836381,0.9,0.00467349338613201,0.00694605517075821
1505,0.005837954,0.9,0.0046785399455699,0.00703456889527094
1506,0.005839535,0.9,0.00467693105689744,0.00700109678627907
1507,0.005841117,0.9,0.00475820784630887,0.0070195992561269
1508,0.005842698,0.9,0.00466380158461211,0.00697650680210795
1509,0.005844279,0.9,0.00470625212862675,0.00706906862412601
1510,0.00584586,0.9,0.00459368850592372,0.0070386651136959
1511,0.005847421,0.9,0.00462685888182454,0.00701928327533261
1512,0.005848981,0.9,0.0047092311086841,0.00702319247289748
1513,0.005850542,0.9,0.00468384627664047,0.00700526188518802
1514,0.005852103,0.9,0.00467633995122015,0.00701943228268042
1515,0.005853666,0.9,0.0046651362998208,0.00703319540054623
1516,0.005855237,0.9,0.00463604110370449,0.00704699474013935
1517,0.005856808,0.9,0.00468148564413931,0.00702016539556707
1518,0.005858379,0.9,0.00466747223469267,0.00705945956010213
1519,0.005859949,0.9,0.00469920773882831,0.00702962962053105
1520,0.005861519,0.9,0.00466519459501866,0.00702905372797099
1521,0.00586307,0.9,0.00465238960701837,0.00701796459084616
1522,0.00586462,0.9,0.00460635212976527,0.00705236776546329
1523,0.005866171,0.9,0.00470690601085847,0.00700999571453359
1524,0.005867721,0.9,0.00471857441978532,0.00704337802198979
1525,0.005869273,0.9,0.00470588914090098,0.00701001968959619
1526,0.005870833,0.9,0.00473567762552496,0.00702022318828885
1527,0.005872394,0.9,0.00467799702081574,0.00702074061582089
1528,0.005873954,0.9,0.00474080448694753,0.00703121004425034
1529,0.005875513,0.9,0.00475857417203943,0.00700138843490084
1530,0.005877072,0.9,0.00468154336266084,0.00708744186723572
1531,0.005878611,0.9,0.0046951340971218,0.00706897885749949
1532,0.005880151,0.9,0.00469664413992828,0.00698039156244076
1533,0.00588169,0.9,0.00476680584202371,0.00703179201816981
1534,0.00588323,0.9,0.0046973295043566,0.00705306511926702
1535,0.005884771,0.9,0.00473337466622147,0.00709743664942751
1536,0.00588632,0.9,0.00472571936291887,0.00704852651495901
1537,0.005887869,0.9,0.00476528249018924,0.00704461458788884
1538,0.005889418,0.9,0.00476032557939078,0.00701590310762958
1539,0.005890966,0.9,0.00474449669105824,0.00702499304401016
1540,0.005892513,0.9,0.00468833164938875,0.00700334246105503
1541,0.00589404,0.9,0.00473488130876993,0.00708165721842393
1542,0.005895567,0.9,0.00474278901498588,0.00706669528531442
1543,0.005897094,0.9,0.00472095475600343,0.00699293182758015
1544,0.005898621,0.9,0.00470295417821103,0.00708688309406124
1545,0.00590015,0.9,0.00472961553299344,0.00703145817571527
1546,0.005901686,0.9,0.00476073277011649,0.00707133090322352
1547,0.005903222,0.9,0.0047634204108837,0.00707029077029748
1548,0.005904758,0.9,0.00482539873754244,0.00705754378564741
1549,0.005906292,0.9,0.00479791359946488,0.00705261400914373
1550,0.005907826,0.9,0.0047629123152079,0.00709039298776174
1551,0.005909341,0.9,0.0046903019786966,0.00702769269397607
1552,0.005910856,0.9,0.00473854838111784,0.00706950428955283
1553,0.005912372,0.9,0.00473877525724385,0.007066152927274
1554,0.005913887,0.9,0.00476336123649973,0.00709554970010354
1555,0.005915404,0.9,0.00476256591187688,0.007075282974009
1556,0.005916927,0.9,0.00478223407494913,0.0070653215546805
1557,0.005918451,0.9,0.00475630121685517,0.00709674875511681
1558,0.005919974,0.9,0.00477226676945321,0.00701931650281907
1559,0.005921496,0.9,0.00475569037796427,0.007084701560641
1560,0.005923017,0.9,0.00474653838682916,0.00710695818007108
1561,0.00592452,0.9,0.00483568052751496,0.00711045446114036
1562,0.005926023,0.9,0.00476073832892439,0.00708400368609063
1563,0.005927526,0.9,0.00477126854318062,0.00707057821924848
1564,0.005929029,0.9,0.00478247817569421,0.0071176752600749
1565,0.005930534,0.9,0.00476226950884897,0.00704329979311967
1566,0.005932045,0.9,0.00477078100556817,0.00710144311655395
1567,0.005933556,0.9,0.00478583772124593,0.00705094095776642
1568,0.005935067,0.9,0.00487343326137989,0.00709660327682499
1569,0.005936575,0.9,0.00477998433007644,0.0071162311467337
1570,0.005938084,0.9,0.0048063700639743,0.00708661399942243
1571,0.005939573,0.9,0.00477705177948875,0.00707650001697438
1572,0.005941063,0.9,0.00478744308580286,0.00706557949811439
1573,0.005942553,0.9,0.00479801511361693,0.00710501870620289
1574,0.005944043,0.9,0.0048372946349817,0.00705007750716044
1575,0.005945534,0.9,0.00476535820928759,0.00706428191450287
1576,0.005947031,0.9,0.00478921564000349,0.00709114437234219
1577,0.005948529,0.9,0.00482343426803479,0.0070702003882882
1578,0.005950026,0.9,0.00475540979494469,0.00707285756775134
1579,0.005951521,0.9,0.00483031741592948,0.00709348401016328
1580,0.005953015,0.9,0.00481444463646934,0.00705131126209589
1581,0.005954492,0.9,0.00475385957739397,0.00706346414666342
1582,0.005955969,0.9,0.00481296456585358,0.00713561837341902
1583,0.005957446,0.9,0.00481910293291828,0.00712025685820617
1584,0.005958922,0.9,0.00484291730571996,0.00706873178136712
1585,0.0059604,0.9,0.00485968825067267,0.00711407967458592
1586,0.005961884,0.9,0.00483850022331254,0.00710197536827905
1587,0.005963368,0.9,0.00485417309697844,0.0071323023788307
1588,0.005964852,0.9,0.00482284342385013,0.00709777348539245
1589,0.005966332,0.9,0.00486315578420624,0.00708604888346143
1590,0.005967813,0.9,0.0048003838126549,0.00713936279662104
1591,0.005969276,0.9,0.00483451944190775,0.00704878837424173
1592,0.005970738,0.9,0.00489825474022756,0.00702476413664932
1593,0.005972201,0.9,0.00483480632904165,0.00710312768330403
1594,0.005973664,0.9,0.00491014406659333,0.00707993396510504
1595,0.005975128,0.9,0.00474501474316498,0.00712458792083235
1596,0.005976597,0.9,0.00487532784240126,0.00704648418896344
1597,0.005978066,0.9,0.0048117509422549,0.0071143973236777
1598,0.005979536,0.9,0.00488164525771424,0.00708520939627308
1599,0.005981001,0.9,0.0049224714630344,0.00709159885561759
1600,0.005982467,0.9,0.00485488265382453,0.00711645406189119
1601,0.005983914,0.9,0.00487406494057046,0.00710316411581926
1602,0.005985362,0.9,0.00496059456750516,0.0070855016927551
1603,0.005986809,0.9,0.00492186291070301,0.007097945770645
1604,0.005988257,0.9,0.00487501196395317,0.00711585560995407
1605,0.005989706,0.9,0.00488846898676691,0.00713288312100753
1606,0.005991159,0.9,0.00492068445141394,0.00716833806443524
1607,0.005992613,0.9,0.00482871190987048,0.00714016872676616
1608,0.005994066,0.9,0.00483970112357733,0.00711759129283908
1609,0.005995516,0.9,0.00486594106183581,0.00713369642798735
1610,0.005996966,0.9,0.00485526828930411,0.00710860399598118
1611,0.005998399,0.9,0.00489283657029586,0.00715184407735179
1612,0.005999833,0.9,0.00491676146852051,0.00711536974736204
1613,0.006001266,0.9,0.00486714229624592,0.00714214763101467
1614,0.006002699,0.9,0.00490204988263414,0.00715370054112295
1615,0.006004133,0.9,0.00484655848797506,0.00708457915833792
1616,0.006005572,0.9,0.00484658963586198,0.00712988082192914
1617,0.00600701,0.9,0.0048685447319987,0.00714118377017014
1618,0.006008449,0.9,0.00488193716459307,0.00710062999923743
1619,0.006009884,0.9,0.00483600118716701,0.0071363730524059
1620,0.006011319,0.9,0.00483932078029631,0.00716448206721787
1621,0.006012737,0.9,0.00488293689258405,0.00719194853818005
1622,0.006014156,0.9,0.00490949729759528,0.00715867889292857
1623,0.006015574,0.9,0.00484679003793557,0.00716944183760664
1624,0.006016993,0.9,0.00484350246208809,0.00714954772776844
1625,0.006018412,0.9,0.00486430913149926,0.00710960428958849
1626,0.006019835,0.9,0.00490864707398042,0.00715660765775131
1627,0.006021259,0.9,0.00487324691811722,0.00710220262575999
1628,0.006022682,0.9,0.00491698889392615,0.00715465274871649
1629,0.006024101,0.9,0.00495244313411468,0.00712592912013957
1630,0.006025521,0.9,0.00489895309516847,0.0071674311821088
1631,0.006026924,0.9,0.00490382912730804,0.00718725595544137
1632,0.006028327,0.9,0.00492120950107789,0.00716940042785104
1633,0.00602973,0.9,0.00491123101364938,0.00715968535738832
1634,0.006031134,0.9,0.0049397873571454,0.00711232510631807
1635,0.006032538,0.9,0.0048450039932949,0.00715215840743916
1636,0.006033945,0.9,0.00484496169480303,0.0072200807993578
1637,0.006035353,0.9,0.00494707794226187,0.00705540232133506
1638,0.006036761,0.9,0.00493523957271052,0.00716535890610162
1639,0.006038164,0.9,0.00486604409827607,0.00716262175457678
1640,0.006039567,0.9,0.00492709533880006,0.00716173198452326
1641,0.006040955,0.9,0.00492135952509525,0.00723084628738389
1642,0.006042343,0.9,0.0049524019506221,0.00717841353986839
1643,0.00604373,0.9,0.00490553900736767,0.00719856067331302
1644,0.006045118,0.9,0.00491347103232475,0.00709489931535626
1645,0.006046506,0.9,0.00489180639601164,0.0071796281445289
1646,0.006047898,0.9,0.00497003335039512,0.00715580833262123
1647,0.00604929,0.9,0.00494298617835569,0.00712289499281548
1648,0.006050681,0.9,0.00494794629822718,0.00716332830337442
1649,0.006052068,0.9,0.00494106951690589,0.007171162375987
1650,0.006053455,0.9,0.00487738970144452,0.00717588725317677
1651,0.006054827,0.9,0.00499447091370335,0.00720174337858894
1652,0.006056198,0.9,0.00492451869373222,0.00720157949979464
1653,0.006057569,0.9,0.0049805836950578,0.00717442640637697
1654,0.00605894,0.9,0.00496544709669997,0.00720178742849189
1655,0.006060312,0.9,0.00495881300202587,0.0071909713653415
1656,0.006061686,0.9,0.00494142722866757,0.00716220178968412
1657,0.006063061,0.9,0.00494588654667379,0.00718876076997619
1658,0.006064435,0.9,0.00495027956176484,0.00717834752765792
1659,0.006065805,0.9,0.00501325480117697,0.00725171969798886
1660,0.006067175,0.9,0.00494686810158935,0.00717215340992216
1661,0.00606853,0.9,0.00493746977537403,0.00719469797938072
1662,0.006069884,0.9,0.00493127734019993,0.0071365528262999
1663,0.006071238,0.9,0.00497161531349121,0.00716618159374936
1664,0.006072593,0.9,0.00497802369803009,0.00718453847514308
1665,0.006073948,0.9,0.00495333938165699,0.00723342714086553
1666,0.006075305,0.9,0.00497831683656496,0.00725202664825319
1667,0.006076662,0.9,0.00498746181660445,0.00719261025780329
1668,0.00607802,0.9,0.00498453149060704,0.00718411896084442
1669,0.006079371,0.9,0.00500389508656123,0.00714765655875075
1670,0.006080723,0.9,0.00491308147985052,0.00718141925755355
1671,0.00608206,0.9,0.00502301915510042,0.00719570758730866
1672,0.006083396,0.9,0.00496852062780165,0.00717198283232514
1673,0.006084733,0.9,0.00494924741744969,0.00718626683980757
1674,0.00608607,0.9,0.00495014897640182,0.00723803085409535
1675,0.006087407,0.9,0.00497970109922441,0.00716586019206688
1676,0.006088746,0.9,0.00498518036497359,0.0071704086927508
1677,0.006090086,0.9,0.00500726510528984,0.00720780411693239
1678,0.006091425,0.9,0.00500866147046967,0.00723024543643724
1679,0.006092759,0.9,0.00502388544859304,0.00714482589575131
1680,0.006094093,0.9,0.0049505525610276,0.00721868524144154
1681,0.006095413,0.9,0.00496569446864682,0.00720367387870053
1682,0.006096732,0.9,0.00498099153131313,0.00725278470525677
1683,0.006098052,0.9,0.00498046483075516,0.00728656358632859
1684,0.006099372,0.9,0.00494255214483058,0.00723506059624383
1685,0.006100692,0.9,0.00497827953607352,0.00717988496709631
1686,0.006102013,0.9,0.00499750670889923,0.00720302037585219
1687,0.006103335,0.9,0.00505420795848573,0.00718290787301244
1688,0.006104656,0.9,0.00497010952617161,0.00724802095797921
1689,0.006105972,0.9,0.00497941833010069,0.00722727120843785
1690,0.006107289,0.9,0.00500508167792228,0.00723351951660558
1691,0.006108591,0.9,0.00493124247658632,0.00725589984039733
1692,0.006109893,0.9,0.00503123167672627,0.00721321244372752
1693,0.006111195,0.9,0.0050420602120499,0.00723928763913462
1694,0.006112498,0.9,0.00501903209974426,0.00722809360362577
1695,0.0061138,0.9,0.00500454962897358,0.00721565045077283
1696,0.006115104,0.9,0.0049996429700607,0.00725013864255191
1697,0.006116407,0.9,0.00497983919380481,0.00722615201774006
1698,0.006117711,0.9,0.00503283094755164,0.0071861950671297
1699,0.006119009,0.9,0.0050156103646658,0.00725200291227781
1700,0.006120306,0.9,0.00505590953897379,0.00722914811801653
1701,0.006121591,0.9,0.0049539563905725,0.00724907722904712
1702,0.006122875,0.9,0.00502525211592852,0.00723118193712453
1703,0.00612416,0.9,0.00500624408078712,0.0071981868057661
1704,0.006125444,0.9,0.00496323577572556,0.00726096655593944
1705,0.006126729,0.9,0.00504205145017051,0.00723552443571538
1706,0.006128014,0.9,0.00506228879939494,0.00722237282222668
1707,0.006129299,0.9,0.00502733633181849,0.00723724764749416
1708,0.006130584,0.9,0.00499521796019109,0.00728098248792369
1709,0.006131864,0.9,0.00507711251165183,0.00720145237423405
1710,0.006133143,0.9,0.00501674611515499,0.00720914027223239
1711,0.006134408,0.9,0.00504733042793618,0.00723975685267777
1712,0.006135673,0.9,0.00500750698223321,0.00721341275683919
1713,0.006136939,0.9,0.00501851248943537,0.0072178050871412
1714,0.006138204,0.9,0.00499057357472135,0.00722120316735406
1715,0.006139469,0.9,0.00502789150871762,0.00724729155901678
1716,0.006140734,0.9,0.00504446388164773,0.00723539023980705
1717,0.006142,0.9,0.00504390869039613,0.007207158434729
1718,0.006143265,0.9,0.00508479339698611,0.00728423902743831
1719,0.006144525,0.9,0.00504549819270472,0.00723387390739538
1720,0.006145784,0.9,0.0050374232942072,0.00726536941283318
1721,0.006147031,0.9,0.00503134818095156,0.00725439526649588
1722,0.006148277,0.9,0.00503385328644836,0.00718282299917059
1723,0.006149524,0.9,0.00509639190422509,0.00727794614816062
1724,0.006150771,0.9,0.00504270240848764,0.00734418654846932
1725,0.006152017,0.9,0.00505735986682419,0.00726268036640904
1726,0.006153264,0.9,0.00502037119043363,0.00726516868944625
1727,0.00615451,0.9,0.00505185976418263,0.00724594622981136
1728,0.006155757,0.9,0.00498202060180231,0.00729301685565515
1729,0.006156997,0.9,0.00502520455796062,0.00726669376569637
1730,0.006158237,0.9,0.00505972487715536,0.00727324979384898
1731,0.006159465,0.9,0.00506566966247901,0.00725134708426774
1732,0.006160693,0.9,0.00504938161785459,0.00723554460303296
1733,0.006161921,0.9,0.00505601590982259,0.00723429019428152
1734,0.006163149,0.9,0.00503849358122823,0.00731502050318952
1735,0.006164377,0.9,0.0050519580241882,0.00733195281665264
1736,0.006165604,0.9,0.00509938541568944,0.00727869309749041
1737,0.006166831,0.9,0.00501709948455203,0.00732408675034954
1738,0.006168058,0.9,0.00511276202926547,0.007217978773871
1739,0.006169278,0.9,0.00503593907837487,0.00726654548652336
1740,0.006170498,0.9,0.00504180047449258,0.00723291267565757
1741,0.006171706,0.9,0.00505769533868353,0.00724991980179028
1742,0.006172914,0.9,0.00512427163283883,0.00723813002682083
1743,0.006174122,0.9,0.00510037026894225,0.00730769477443446
1744,0.006175329,0.9,0.00510720845401661,0.00729187780257332
1745,0.006176537,0.9,0.00505727193226164,0.00722222724691754
1746,0.006177744,0.9,0.00509529895881666,0.00728791844158374
1747,0.006178951,0.9,0.00512077893926885,0.00725162209276318
1748,0.006180157,0.9,0.00513213807924614,0.00728168573723701
1749,0.006181357,0.9,0.00506101923156813,0.00727223845345022
1750,0.006182557,0.9,0.00508690815376802,0.00728087196301543
1751,0.006183745,0.9,0.00503105431297688,0.00730264791024635
1752,0.006184933,0.9,0.00508160380650844,0.00729642171034174
1753,0.006186121,0.9,0.00508834541851367,0.00731342142666484
1754,0.006187309,0.9,0.00502540499381583,0.0072686812434214
1755,0.006188497,0.9,0.00508822512779604,0.00724502949616125
1756,0.006189684,0.9,0.00514211788458246,0.00727226691855401
1757,0.00619087,0.9,0.00511957495339713,0.00730103601990952
1758,0.006192056,0.9,0.00499879742214884,0.00732474696790788
1759,0.006193236,0.9,0.00509739521188372,0.00728795879178662
1760,0.006194416,0.9,0.00510626032172609,0.00728206615241472
1761,0.006195584,0.9,0.00506632667209606,0.00729669348773043
1762,0.006196752,0.9,0.0050917122952357,0.00732236194500454
1763,0.006197921,0.9,0.00508092122615364,0.00731704708115367
1764,0.006199089,0.9,0.00511891304420435,0.00727694158509162
1765,0.006200257,0.9,0.00509403253864462,0.0073016615167441
1766,0.006201423,0.9,0.00507252324908354,0.00731205697046934
1767,0.006202589,0.9,0.00509110394097017,0.00728239605669416
1768,0.006203755,0.9,0.00512430848967784,0.00725352559941125
1769,0.006204914,0.9,0.0051036044181139,0.00736256132362784
1770,0.006206073,0.9,0.00511649007793402,0.00731849980127853
1771,0.006207221,0.9,0.00507235212188488,0.00732493712269303
1772,0.006208369,0.9,0.00505909739888036,0.00729551576495014
1773,0.006209517,0.9,0.00510336905682853,0.00730571687543707
1774,0.006210665,0.9,0.00507171488826424,0.0072974429889463
1775,0.006211812,0.9,0.00505512395449029,0.00735623682495582
1776,0.006212957,0.9,0.00515569220898397,0.00729737823179014
1777,0.006214102,0.9,0.00507077934180327,0.00730428152739927
1778,0.006215247,0.9,0.00506288819251245,0.00735498228196203
1779,0.006216386,0.9,0.00512653201662513,0.00731810772745228
1780,0.006217524,0.9,0.00514518503621697,0.00732232355070329
1781,0.006218651,0.9,0.00504675858146925,0.00733372257502058
1782,0.006219779,0.9,0.00515286782891472,0.00733061068426513
1783,0.006220907,0.9,0.00505774068891872,0.00729584712789809
1784,0.006222034,0.9,0.00515064989371941,0.00737789484535299
1785,0.006223162,0.9,0.0051833389971132,0.00735224840762488
1786,0.006224286,0.9,0.00510530054492909,0.0073829289161987
1787,0.00622541,0.9,0.00512733668101621,0.00725552782749229
1788,0.006226534,0.9,0.00508352988361485,0.00735001986847057
1789,0.006227652,0.9,0.00503806434323141,0.00725732421265781
1790,0.006228769,0.9,0.00511846597422677,0.00736877269110523
1791,0.006229876,0.9,0.00510558573566333,0.0073705876634024
1792,0.006230983,0.9,0.00508491578635981,0.00732099877553542
1793,0.00623209,0.9,0.0050557457360344,0.00737669998001499
1794,0.006233197,0.9,0.00509926538430505,0.00736764888162755
1795,0.006234304,0.9,0.00515301649435006,0.00735513327375138
1796,0.006235407,0.9,0.00514123121469348,0.00736445988340462
1797,0.00623651,0.9,0.00517088866913484,0.00735568136256352
1798,0.006237613,0.9,0.00516181817615861,0.00737152598300055
1799,0.006238709,0.9,0.00514485486778966,0.00735081700875355
1800,0.006239805,0.9,0.00508414126071938,0.00737849519473608
1801,0.006240891,0.9,0.00510592257057603,0.00732801610843631
1802,0.006241978,0.9,0.00512616648889689,0.00736635546405606
1803,0.006243064,0.9,0.00512847117991301,0.00735552479005695
1804,0.00624415,0.9,0.0050949281285524,0.00732572832790406
1805,0.006245236,0.9,0.00518353071978996,0.00736310219078728
1806,0.006246318,0.9,0.00515681816673291,0.00734787577520903
1807,0.006247399,0.9,0.0051802906189516,0.00738641299399468
1808,0.006248481,0.9,0.00514563246583702,0.00741825111374256
1809,0.006249555,0.9,0.0051076910439021,0.00738734908823003
1810,0.006250629,0.9,0.00520017750526237,0.00736168230054343
1811,0.006251694,0.9,0.00515012603058799,0.00738461450928521
1812,0.006252758,0.9,0.00507713562576621,0.00736367566118741
1813,0.006253823,0.9,0.00510381414009369,0.00741706380852159
1814,0.006254887,0.9,0.0051581676119195,0.0073651418632223
1815,0.006255951,0.9,0.00514901576416182,0.00742135899059293
1816,0.006257011,0.9,0.0051492771471667,0.00737003492423804
1817,0.006258071,0.9,0.0051479062891454,0.00736481182330038
1818,0.00625913,0.9,0.00517039354831047,0.00737652065389173
1819,0.006260182,0.9,0.00508117771206849,0.00740743770334693
1820,0.006261233,0.9,0.0051877432865706,0.00740020633571835
1821,0.006262275,0.9,0.00509563727460764,0.00738056354454485
1822,0.006263317,0.9,0.00508586396899034,0.00744439954285484
1823,0.00626436,0.9,0.00516076070659916,0.00738310386463875
1824,0.006265402,0.9,0.00515221685619809,0.00735741713746223
1825,0.006266444,0.9,0.00510614080717772,0.00736196636966579
1826,0.00626748,0.9,0.00515119602616412,0.00736474257777315
1827,0.006268517,0.9,0.00518834437233029,0.00737437153357562
1828,0.006269554,0.9,0.00513085244048698,0.0074183918114316
1829,0.006270583,0.9,0.00518680776853884,0.00738482942198501
1830,0.006271612,0.9,0.00519132364986209,0.00738728480392503
1831,0.006272633,0.9,0.00510757871206308,0.00738425721186084
1832,0.006273653,0.9,0.00520135903831218,0.00741987483255869
1833,0.006274674,0.9,0.00509625024160119,0.00739326266764138
1834,0.006275694,0.9,0.00521180017665506,0.00739897833452279
1835,0.006276714,0.9,0.00516865146830439,0.00740723587036761
1836,0.006277729,0.9,0.00518405587439931,0.00742184067448291
1837,0.006278744,0.9,0.00516222612568467,0.00743533567745181
1838,0.006279758,0.9,0.00516410518031331,0.00733098031518219
1839,0.006280765,0.9,0.00510696323142266,0.0073839645960715
1840,0.006281772,0.9,0.00519926932637485,0.00736581569164317
1841,0.006282771,0.9,0.00522273338782597,0.00742767150706893
1842,0.00628377,0.9,0.00515842328817438,0.00740891525003049
1843,0.006284768,0.9,0.00514804297236109,0.00743595179440568
1844,0.006285767,0.9,0.00512905272733172,0.00742400170610172
1845,0.006286765,0.9,0.00512280755092739,0.00740295939101456
1846,0.006287758,0.9,0.00516503644260202,0.00740306555105831
1847,0.00628875,0.9,0.00512326412081747,0.00737750496860528
1848,0.006289743,0.9,0.00518412089877615,0.00747508784596859
