Age,human
9716,3.598291625
9717,3.602760719
9718,3.607252586
9719,3.611765623
9720,3.616298224
9721,3.620848784
9722,3.625415696
9723,3.629997352
9724,3.634592146
9725,3.639198468
9726,3.643814709
9727,3.648439259
9728,3.653070508
9729,3.657706844
9730,3.662346655
9731,3.666988328
9732,3.671630249
9733,3.676270805
9734,3.68090838
9735,3.685541359
9736,3.690168126
9737,3.694787063
9738,3.699396552
9739,3.703994976
9740,3.708580715
9741,3.713152148
9742,3.717707657
9743,3.722245618
9744,3.726764411
9745,3.731262412
9746,3.735737999
9747,3.740189546
9748,3.74461543
9749,3.749014024
9750,3.753383703
9751,3.757722839
9752,3.762029805
9753,3.766302973
9754,3.770540713
9755,3.774741395
9756,3.77890339
9757,3.783025066
9758,3.78710479
9759,3.791140932
9760,3.795131856
9761,3.799075929
9762,3.802971517
9763,3.806816984
9764,3.810610694
9765,3.81435101
9766,3.818036294
9767,3.821664908
9768,3.825235214
9769,3.828745571
9770,3.83219434
9771,3.835579878
9772,3.838900545
9773,3.842154698
9774,3.845340693
9775,3.848456887
9776,3.851501635
9777,3.85464484
9778,3.858053999
9779,3.861723854
9780,3.865649142
9781,3.869824603
9782,3.874244971
9783,3.878904977
9784,3.883799353
9785,3.888922826
9786,3.894270121
9787,3.899835962
9788,3.905615069
9789,3.911602162
9790,3.917791955
9791,3.924179164
9792,3.9307585
9793,3.937524671
9794,3.944472385
9795,3.951596346
9796,3.958891257
9797,3.966351817
9798,3.973972723
9799,3.981748673
9800,3.989674357
9801,3.997744466
9802,4.00595369
9803,4.014296714
9804,4.022768221
9805,4.031362893
9806,4.040075408
9807,4.048900444
9808,4.057832674
9809,4.066866771
9810,4.075997404
9811,4.085219241
9812,4.094526946
9813,4.103915182
9814,4.113378609
9815,4.122911886
9816,4.132509667
9817,4.142166608
9818,4.151877357
9819,4.161636565
9820,4.171438876
9821,4.181278937
9822,4.191151387
9823,4.201050866
9824,4.210972012
9825,4.220909459
9826,4.23085784
9827,4.240811783
9828,4.250765918
9829,4.260714869
9830,4.27065326
9831,4.280575711
9832,4.290476841
9833,4.300351265
9834,4.310193597
9835,4.319998449
9836,4.329760429
9837,4.339474145
9838,4.3491342
9839,4.358735197
9840,4.368271736
9841,4.377738414
9842,4.387129825
9843,4.396440563
9844,4.405665217
9845,4.414798377
9846,4.423834627
9847,4.432768551
9848,4.441594731
9849,4.450307744
9850,4.458902167
9851,4.467372574
9852,4.475713537
9853,4.483919625
9854,4.491985405
9855,4.499905442
9856,4.507674299
9857,4.515286535
9858,4.522736707
9859,4.530019372
9860,4.537129082
9861,4.544060389
9862,4.550807839
9863,4.55736598
9864,4.563729355
9865,4.569892505
9866,4.57584997
9867,4.581596285
9868,4.587125986
9869,4.592433605
9870,4.59751367
9871,4.602360709
9872,4.606969248
9873,4.611333809
9874,4.615448911
9875,4.619309075
9876,4.622908813
9877,4.626242641
9878,4.629456437
9879,4.632699021
9880,4.635969318
9881,4.639266254
9882,4.642588753
9883,4.645935737
9884,4.649306131
9885,4.652698856
9886,4.656112836
9887,4.659546992
9888,4.663000245
9889,4.666471517
9890,4.669959727
9891,4.673463795
9892,4.676982642
9893,4.680515185
9894,4.684060344
9895,4.687617036
9896,4.69118418
9897,4.694760692
9898,4.698345488
9899,4.701937486
9900,4.7055356
9901,4.709138747
9902,4.71274584
9903,4.716355794
9904,4.719967523
9905,4.72357994
9906,4.727191959
9907,4.730802491
9908,4.734410448
9909,4.738014743
9910,4.741614285
9911,4.745207986
9912,4.748794756
9913,4.752373504
9914,4.75594314
9915,4.759502572
9916,4.763050707
9917,4.766586455
9918,4.770108723
9919,4.773616416
9920,4.777108442
9921,4.780583707
9922,4.784041115
9923,4.787479571
9924,4.790897981
9925,4.794295248
9926,4.797670275
9927,4.801021966
9928,4.804349224
9929,4.80765095
9930,4.810926045
9931,4.814173412
9932,4.817391951
9933,4.820580562
9934,4.823738145
9935,4.826863599
9936,4.829955823
9937,4.833013716
9938,4.836036174
9939,4.839022097
9940,4.84197038
9941,4.84487992
9942,4.847749613
9943,4.850578355
9944,4.853365041
9945,4.856108565
9946,4.858807821
9947,4.861461704
9948,4.864069106
9949,4.86662892
9950,4.869140038
9951,4.871601352
9952,4.874011754
9953,4.876370134
9954,4.878675383
9955,4.88092639
9956,4.883122046
9957,4.885261238
9958,4.887342855
9959,4.889365787
9960,4.891328919
9961,4.893231139
9962,4.895071334
9963,4.89684839
9964,4.898561192
9965,4.900208626
9966,4.901789577
9967,4.903302929
9968,4.904747565
9969,4.906122368
9970,4.907426223
9971,4.908658011
9972,4.909816614
9973,4.910900913
9974,4.91190979
9975,4.912842124
9976,4.913696797
9977,4.914472687
9978,4.915168674
9979,4.915726844
9980,4.916092218
9981,4.916268084
9982,4.916257729
9983,4.916064442
9984,4.915691513
9985,4.915142234
9986,4.914419898
9987,4.913527801
9988,4.912469237
9989,4.911247505
9990,4.909865903
9991,4.908327732
9992,4.906636294
9993,4.904794892
9994,4.90280683
9995,4.900675416
9996,4.898403955
9997,4.895995758
9998,4.893454134
9999,4.890782396
10000,4.887983857
10001,4.885061831
10002,4.882019635
10003,4.878860586
10004,4.875588004
10005,4.872205208
10006,4.86871552
10007,4.865122265
10008,4.861428766
10009,4.85763835
10010,4.853754344
10011,4.849780077
10012,4.845718881
10013,4.841574086
10014,4.837349026
10015,4.833047037
10016,4.828671453
10017,4.824225613
10018,4.819712856
10019,4.815136522
10020,4.810499954
10021,4.805806494
10022,4.801059487
10023,4.796262281
10024,4.791418221
10025,4.786530658
10026,4.781602943
10027,4.776638426
10028,4.771640461
10029,4.766612404
10030,4.761557611
10031,4.756479438
10032,4.751381247
10033,4.746266396
10034,4.741138248
10035,4.736000167
10036,4.730855518
10037,4.725707666
10038,4.720559979
10039,4.715415828
10040,4.710278581
10041,4.705151613
10042,4.700038295
10043,4.694942003
10044,4.689866113
10045,4.684814004
10046,4.679789054
10047,4.674794643
10048,4.669834156
10049,4.664910973
10050,4.660028482
10051,4.655190068
10052,4.650399119
10053,4.645659024
10054,4.640973174
10055,4.636344962
10056,4.631777781
10057,4.627275025
10058,4.622840092
10059,4.61847638
10060,4.614187287
10061,4.609976215
10062,4.605846566
10063,4.601801743
10064,4.597845151
10065,4.593980198
10066,4.590210292
10067,4.58653884
10068,4.582969256
10069,4.57950495
10070,4.576149336
10071,4.57290583
10072,4.569777849
10073,4.56676881
10074,4.563882133
10075,4.561121239
10076,4.55848955
10077,4.55599049
10078,4.553627484
10079,4.551403959
10080,4.549233267
10081,4.547026764
10082,4.544784882
10083,4.542508055
10084,4.540196716
10085,4.5378513
10086,4.53547224
10087,4.53305997
10088,4.530614924
10089,4.528137537
10090,4.525628243
10091,4.523087478
10092,4.520515677
10093,4.517913274
10094,4.515280705
10095,4.512618405
10096,4.509926811
10097,4.507206359
10098,4.504457483
10099,4.501680622
10100,4.498876211
10101,4.496044687
10102,4.493186487
10103,4.490302049
10104,4.487391809
10105,4.484456204
10106,4.481495674
10107,4.478510654
10108,4.475501584
10109,4.472468902
10110,4.469413046
10111,4.466334455
10112,4.463233567
10113,4.460110821
10114,4.456966658
10115,4.453801515
10116,4.450615833
10117,4.447410051
10118,4.44418461
10119,4.440939948
10120,4.437676508
10121,4.434394729
10122,4.431095051
10123,4.427777917
10124,4.424443766
10125,4.42109304
10126,4.41772618
10127,4.414343629
10128,4.410945827
10129,4.407533218
10130,4.404106242
10131,4.400665343
10132,4.397210963
10133,4.393743545
10134,4.390263532
10135,4.386771366
10136,4.383267492
10137,4.379752352
10138,4.376226391
10139,4.372690052
10140,4.36914378
10141,4.365588018
10142,4.362023211
10143,4.358449804
10144,4.354868242
10145,4.351278969
10146,4.347682431
10147,4.344079073
10148,4.340469341
10149,4.336853681
10150,4.333232538
10151,4.329606359
10152,4.32597559
10153,4.322340678
10154,4.318702069
10155,4.31506021
10156,4.311415548
10157,4.307768532
10158,4.304119607
10159,4.300469222
10160,4.296817824
10161,4.293165863
10162,4.289513785
10163,4.285862039
10164,4.282211075
10165,4.27856134
10166,4.274913284
10167,4.271267356
10168,4.267624005
10169,4.263983681
10170,4.260346833
10171,4.256713912
10172,4.253085368
10173,4.249461651
10174,4.245843211
10175,4.242230499
10176,4.238623966
10177,4.235024064
10178,4.231431243
10179,4.227845954
10180,4.22426865
10181,4.220731019
10182,4.217263324
10183,4.213863879
10184,4.210530996
10185,4.207262989
10186,4.204058168
10187,4.200914845
10188,4.19783133
10189,4.194805933
10190,4.191836961
10191,4.188922724
10192,4.186061528
10193,4.18325168
10194,4.180491486
10195,4.177779251
10196,4.17511328
10197,4.172491876
10198,4.169913342
10199,4.167375981
10200,4.164878093
10201,4.162417981
10202,4.159993944
10203,4.157604281
10204,4.155247291
10205,4.152921272
10206,4.150624522
10207,4.148355336
10208,4.146112011
10209,4.143892842
10210,4.141696123
10211,4.139520148
10212,4.137363209
10213,4.1352236
10214,4.13309961
10215,4.130989532
10216,4.128891655
10217,4.126804269
10218,4.124725662
10219,4.122654122
10220,4.120587936
10221,4.118525391
10222,4.116464772
10223,4.114404365
10224,4.112342454
10225,4.110277321
10226,4.108207251
10227,4.106130525
10228,4.104045425
10229,4.101950232
10230,4.099843224
10231,4.097722683
10232,4.095586885
10233,4.093434109
10234,4.091262633
10235,4.089070732
10236,4.086856682
10237,4.084618758
10238,4.082355234
10239,4.080064384
10240,4.07774448
10241,4.075393795
10242,4.0730106
10243,4.070593165
10244,4.068139761
10245,4.065648656
10246,4.063118119
10247,4.060546417
10248,4.057931819
10249,4.055272589
10250,4.052566994
10251,4.049813298
10252,4.047009766
10253,4.044154661
10254,4.041246245
10255,4.038282781
10256,4.035262529
10257,4.032183751
10258,4.029044706
10259,4.025843653
10260,4.022578851
10261,4.019248556
10262,4.015851027
10263,4.012384519
10264,4.008847287
10265,4.005237587
10266,4.001553673
10267,3.997793797
10268,3.993956213
10269,3.990039171
10270,3.986040924
10271,3.981959722
10272,3.977793814
10273,3.973541449
10274,3.969200877
10275,3.964770343
10276,3.960248095
10277,3.95563238
10278,3.950921441
10279,3.946113525
10280,3.941206875
10281,3.936199734
10282,3.931103391
10283,3.925931104
10284,3.920684065
10285,3.915363468
10286,3.909970508
10287,3.90450638
10288,3.898972278
10289,3.893369398
10290,3.887698938
10291,3.881962093
10292,3.876160062
10293,3.870294042
10294,3.86436523
10295,3.858374828
10296,3.852324033
10297,3.846214045
10298,3.840046066
10299,3.833821295
10300,3.827540935
10301,3.821206187
10302,3.814818254
10303,3.808378338
10304,3.801887644
10305,3.795347374
10306,3.788758734
10307,3.782122929
10308,3.775441164
10309,3.768714644
10310,3.761944577
10311,3.75513217
10312,3.74827863
10313,3.741385164
10314,3.734452982
10315,3.727483293
10316,3.720477306
10317,3.713436231
10318,3.706361279
10319,3.699253661
10320,3.692114588
10321,3.684945273
10322,3.677746927
10323,3.670520765
10324,3.663268
10325,3.655989846
10326,3.648687517
10327,3.641362229
10328,3.634015197
10329,3.626647638
10330,3.619260767
10331,3.611855804
10332,3.604433964
10333,3.596996466
10334,3.589544529
10335,3.582079372
10336,3.574602215
10337,3.567114278
10338,3.559616781
10339,3.552110947
10340,3.544597996
10341,3.537079151
10342,3.529555634
10343,3.52202867
10344,3.514499482
10345,3.506969293
10346,3.499439329
10347,3.491910816
10348,3.484384978
10349,3.476863042
10350,3.469346236
10351,3.461835786
10352,3.45433292
10353,3.446838867
10354,3.439354855
10355,3.431882115
10356,3.424421875
10357,3.416975366
10358,3.409543819
10359,3.402128465
10360,3.394730537
10361,3.387351267
10362,3.379991887
10363,3.372653631
10364,3.365337734
10365,3.358045429
10366,3.350777952
10367,3.343536538
10368,3.336322422
10369,3.329136843
10370,3.321981035
10371,3.314856238
10372,3.307763689
10373,3.300704627
10374,3.29368029
10375,3.286691919
10376,3.279740752
10377,3.272828032
10378,3.265954999
10379,3.259122894
10380,3.252332959
10381,3.245586439
10382,3.238884574
10383,3.232127989
10384,3.225218501
10385,3.218159148
10386,3.210952967
10387,3.203602998
10388,3.19611228
10389,3.188483856
10390,3.180720769
10391,3.172826063
10392,3.164802784
10393,3.156653978
10394,3.148382694
10395,3.139991982
10396,3.131484891
10397,3.122864474
10398,3.114133785
10399,3.105295877
10400,3.096353807
10401,3.087310632
10402,3.078169409
10403,3.0689332
10404,3.059605064
10405,3.050188063
10406,3.040685262
10407,3.031099725
10408,3.021434519
10409,3.011692709
10410,3.001877365
10411,2.991991558
10412,2.982038357
10413,2.972020835
10414,2.961942067
10415,2.951805126
10416,2.94161309
10417,2.931369035
10418,2.921076041
10419,2.910737188
10420,2.900355556
10421,2.88993423
10422,2.879476291
10423,2.868984826
10424,2.858462922
10425,2.847913665
10426,2.837340145
10427,2.826745452
10428,2.816132678
10429,2.805504916
10430,2.794865259
10431,2.784216803
10432,2.773562645
10433,2.762905883
10434,2.752249616
10435,2.741596944
10436,2.730950969
10437,2.720314795
10438,2.709691525
10439,2.699084266
10440,2.688496124
10441,2.677930207
10442,2.667389625
10443,2.656877488
10444,2.64639691
10445,2.635951002
10446,2.625542879
10447,2.615175658
10448,2.604852456
10449,2.59457639
10450,2.584350581
10451,2.574178149
10452,2.564062217
10453,2.554005908
10454,2.544012348
10455,2.534084661
10456,2.524225977
10457,2.514439422
10458,2.504728128
10459,2.495095225
10460,2.485543846
10461,2.476077124
10462,2.466698195
10463,2.457410195
10464,2.448216262
10465,2.439119534
10466,2.430123152
10467,2.421230257
10468,2.412443992
10469,2.4037675
10470,2.395203928
10471,2.386756421
10472,2.378428128
10473,2.370222198
10474,2.362141781
10475,2.354190028
10476,2.346370093
10477,2.33868513
10478,2.331138295
10479,2.323732744
10480,2.316471636
10481,2.309358129
10482,2.302395385
10483,2.295447684
10484,2.28837897
10485,2.281191898
10486,2.273889125
10487,2.266473311
10488,2.258947115
10489,2.251313196
10490,2.243574217
10491,2.235732841
10492,2.22779173
10493,2.219753551
10494,2.21162097
10495,2.203396652
10496,2.195083267
10497,2.186683485
10498,2.178199975
10499,2.169635408
10500,2.160992459
10501,2.1522738
10502,2.143482107
10503,2.134620055
10504,2.125690322
10505,2.116695585
10506,2.107638525
10507,2.098521821
10508,2.089348155
10509,2.080120209
10510,2.070840668
10511,2.061512217
10512,2.05213754
10513,2.042719326
10514,2.033260262
10515,2.023763038
10516,2.014230344
10517,2.004664871
10518,1.995069312
10519,1.985446362
10520,1.975798713
10521,1.966129064
10522,1.95644011
10523,1.946734549
10524,1.937015081
10525,1.927284407
10526,1.917545227
10527,1.907800244
10528,1.898052162
10529,1.888303686
10530,1.878557521
10531,1.868816375
10532,1.859082955
10533,1.849359971
10534,1.839650132
10535,1.829956151
10536,1.82028074
10537,1.810626613
10538,1.800996483
10539,1.791393068
10540,1.781819084
10541,1.772277248
10542,1.762770281
10543,1.753300902
10544,1.743871834
10545,1.734485797
10546,1.725145516
10547,1.715853716
10548,1.706613122
10549,1.697426462
10550,1.688296462
10551,1.679225854
10552,1.670217365
10553,1.661273729
10554,1.652397677
10555,1.643591943
10556,1.634859262
10557,1.626202369
10558,1.617624002
10559,1.609126898
10560,1.600713796
10561,1.592387437
10562,1.584150562
10563,1.576005913
10564,1.567956234
10565,1.560004269
10566,1.552152765
10567,1.544404468
10568,1.536762126
10569,1.529228488
10570,1.521806305
10571,1.514498327
10572,1.507307307
10573,1.500235999
10574,1.493287158
10575,1.486463538
10576,1.479767897
10577,1.473202993
10578,1.466771584
10579,1.460476432
10580,1.454320297
10581,1.448305941
10582,1.442436129
10583,1.436713625
10584,1.431058635
10585,1.425389996
10586,1.41970842
10587,1.414014619
10588,1.408309306
10589,1.402593192
10590,1.396866992
10591,1.391131417
10592,1.385387181
10593,1.379634999
10594,1.373875583
10595,1.368109649
10596,1.362337911
10597,1.356561084
10598,1.350779883
10599,1.344995024
10600,1.339207222
10601,1.333417194
10602,1.327625655
10603,1.321833323
10604,1.316040914
10605,1.310249146
10606,1.304458736
10607,1.298670402
10608,1.292884862
10609,1.287102835
10610,1.281325039
10611,1.275552193
10612,1.269785016
10613,1.264024229
10614,1.25827055
10615,1.2525247
10616,1.2467874
10617,1.24105937
10618,1.235341331
10619,1.229634005
10620,1.223938113
10621,1.218254377
10622,1.212583519
10623,1.206926262
10624,1.201283329
10625,1.195655442
10626,1.190043325
10627,1.184447701
10628,1.178869296
10629,1.173308831
10630,1.167767034
10631,1.162244627
10632,1.156742337
10633,1.151260888
10634,1.145801006
10635,1.140363418
10636,1.13494885
10637,1.129558027
10638,1.124191678
10639,1.118850529
10640,1.113535307
10641,1.108246741
10642,1.102985558
10643,1.097752487
10644,1.092548257
10645,1.087373595
10646,1.082229232
10647,1.077115898
10648,1.07203432
10649,1.066985231
10650,1.06196936
10651,1.056987438
10652,1.052040195
10653,1.047128364
10654,1.042252675
10655,1.037413861
10656,1.032612653
10657,1.027849784
10658,1.023125987
10659,1.018441994
10660,1.01379854
10661,1.009196357
10662,1.004636179
10663,1.000118741
10664,0.995644778
10665,0.991215023
10666,0.986830212
10667,0.98249108
10668,0.978198363
10669,0.973952797
10670,0.969755117
10671,0.965606062
10672,0.961506366
10673,0.957456768
10674,0.953458005
10675,0.949510814
10676,0.945615934
10677,0.941774103
10678,0.937986059
10679,0.93425254
10680,0.930574288
10681,0.92695204
10682,0.923386536
10683,0.919878517
10684,0.916428722
10685,0.913058954
10686,0.909789493
10687,0.906618803
10688,0.903545345
10689,0.900567582
10690,0.897683974
10691,0.89489298
10692,0.892193061
10693,0.889582675
10694,0.887060281
10695,0.884624336
10696,0.882273297
10697,0.88000562
10698,0.877819761
10699,0.875714176
10700,0.873687318
10701,0.871737641
10702,0.869863599
10703,0.868063644
10704,0.866336227
10705,0.864679801
10706,0.863092816
10707,0.861573721
10708,0.860120967
10709,0.858733002
10710,0.857408273
10711,0.856145229
10712,0.854942316
10713,0.853797981
10714,0.852710669
10715,0.851678825
10716,0.850700893
10717,0.849775317
10718,0.84890054
10719,0.848075004
10720,0.847297152
10721,0.846565424
10722,0.84587826
10723,0.845234101
10724,0.844631387
10725,0.844068554
10726,0.843544042
10727,0.843056288
10728,0.842603728
10729,0.842184799
10730,0.841797936
10731,0.841441573
10732,0.841114146
10733,0.840814086
10734,0.840539829
10735,0.840289805
10736,0.840062446
10737,0.839856183
10738,0.839669447
10739,0.839500667
10740,0.839348273
10741,0.839210693
10742,0.839086354
10743,0.838973684
10744,0.83887111
10745,0.838777057
10746,0.838689951
10747,0.838608216
10748,0.838530277
10749,0.838454556
10750,0.838379477
10751,0.838303461
10752,0.83822493
10753,0.838142306
10754,0.838054007
10755,0.837958455
10756,0.837854067
10757,0.837739262
10758,0.837612458
10759,0.837472071
10760,0.837316519
10761,0.837144216
10762,0.836953579
10763,0.836743021
10764,0.836510957
10765,0.836255799
10766,0.83597596
10767,0.835669853
10768,0.835335889
10769,0.834972477
10770,0.834578029
10771,0.834150954
10772,0.83368966
10773,0.833192556
10774,0.832658049
10775,0.832084546
10776,0.831470454
10777,0.830814178
10778,0.830114122
10779,0.829368692
10780,0.828576291
10781,0.827735322
10782,0.826844187
10783,0.825901289
10784,0.824905029
10785,0.823853806
10786,0.8228441
10787,0.821971798
10788,0.821234409
10789,0.820629444
10790,0.820154409
10791,0.819806813
10792,0.819584162
10793,0.819483961
10794,0.819503714
10795,0.819640925
10796,0.819893095
10797,0.820257727
10798,0.82073232
10799,0.821314374
10800,0.822001386
10801,0.822790854
10802,0.823680274
10803,0.824667141
10804,0.82574895
10805,0.826923192
10806,0.828187362
10807,0.829538948
10808,0.830975443
10809,0.832494334
10810,0.83409311
10811,0.835769258
10812,0.837520263
10813,0.839343611
10814,0.841236786
10815,0.843197271
10816,0.845222548
10817,0.847310097
10818,0.849457399
10819,0.851661933
10820,0.853921175
10821,0.856232605
10822,0.858593696
10823,0.861001925
10824,0.863454764
10825,0.865949688
10826,0.868484167
10827,0.871055672
10828,0.873661673
10829,0.87629964
10830,0.878967039
10831,0.881661338
10832,0.884380002
10833,0.887120495
10834,0.889880283
10835,0.892656827
10836,0.895447588
10837,0.898250029
10838,0.901061607
10839,0.903879783
10840,0.906702013
10841,0.909525754
10842,0.912348462
10843,0.915167592
10844,0.917980596
10845,0.920784927
10846,0.923578037
10847,0.926357377
10848,0.929120396
10849,0.931864541
10850,0.934587262
10851,0.937286004
10852,0.939958212
10853,0.942601332
10854,0.945212806
10855,0.947790077
10856,0.950330585
10857,0.952831773
10858,0.955291078
10859,0.95770594
10860,0.960073795
10861,0.962392079
10862,0.964658229
10863,0.966869678
10864,0.969023859
10865,0.971118205
10866,0.973150147
10867,0.975117115
10868,0.977016538
10869,0.978845845
10870,0.980602462
10871,0.982283815
10872,0.983887331
10873,0.985410432
10874,0.986850541
10875,0.988205082
10876,0.989471475
10877,0.990647139
10878,0.991729495
10879,0.992715959
10880,0.993603949
10881,0.99439088
10882,0.995074169
10883,0.995651228
10884,0.99611947
10885,0.996476308
10886,0.99678973
10887,0.997129158
10888,0.997494153
10889,0.997884276
10890,0.998299088
10891,0.998738147
10892,0.999201016
10893,0.999687253
10894,1.000196419
10895,1.000728072
10896,1.001281774
10897,1.001857082
10898,1.002453556
10899,1.003070755
10900,1.003708238
10901,1.004365562
10902,1.005042287
10903,1.005737971
10904,1.006452172
10905,1.007184447
10906,1.007934354
10907,1.008701451
10908,1.009485295
10909,1.010285444
10910,1.011101453
10911,1.01193288
10912,1.012779282
10913,1.013640215
10914,1.014515235
10915,1.015403898
10916,1.016305761
10917,1.017220378
10918,1.018147305
10919,1.019086099
10920,1.020036313
10921,1.020997503
10922,1.021969224
10923,1.022951031
10924,1.023942477
10925,1.024943117
10926,1.025952506
10927,1.026970197
10928,1.027995744
10929,1.029028701
10930,1.03006862
10931,1.031115056
10932,1.032167561
10933,1.033225688
10934,1.03428899
10935,1.03535702
10936,1.036429329
10937,1.037505469
10938,1.038584994
10939,1.039667454
10940,1.040752402
10941,1.041839388
10942,1.042927964
10943,1.044017681
10944,1.045108091
10945,1.046198743
10946,1.047289188
10947,1.048378977
10948,1.049467659
10949,1.050554786
10950,1.051639906
10951,1.05272257
10952,1.053802327
10953,1.054878726
10954,1.055951316
10955,1.057019646
10956,1.058083266
10957,1.059141723
10958,1.060194567
10959,1.061241344
10960,1.062281605
10961,1.063314895
10962,1.064340764
10963,1.065358758
10964,1.066368425
10965,1.067369312
10966,1.068360966
10967,1.069342934
10968,1.070314763
10969,1.071275998
10970,1.072226187
10971,1.073164876
10972,1.07409161
10973,1.075005935
10974,1.075907396
10975,1.07679554
10976,1.077669911
10977,1.078530054
10978,1.079375515
10979,1.080205837
10980,1.081020566
10981,1.081819245
10982,1.08260142
10983,1.083366633
10984,1.084114429
10985,1.084844351
10986,1.085555943
10987,1.086237453
10988,1.086878029
10989,1.087478564
10990,1.088039949
10991,1.088563078
10992,1.089048843
10993,1.089498139
10994,1.089911859
10995,1.090290897
10996,1.090636148
10997,1.090948508
10998,1.091228871
10999,1.091478132
11000,1.09169719
11001,1.091886938
11002,1.092048275
11003,1.092182097
11004,1.092289303
11005,1.092370789
11006,1.092427453
11007,1.092460196
11008,1.092469914
11009,1.092457509
11010,1.092423878
11011,1.092369923
11012,1.092296543
11013,1.09220464
11014,1.092095113
11015,1.091968866
11016,1.091826798
11017,1.091669814
11018,1.091498814
11019,1.091314702
11020,1.091118381
11021,1.090910755
11022,1.090692727
11023,1.090465201
11024,1.090229083
11025,1.089985277
11026,1.089734689
11027,1.089478224
11028,1.089216788
11029,1.088951288
11030,1.08868263
11031,1.088411722
11032,1.088139471
11033,1.087866784
11034,1.087594571
11035,1.087323739
11036,1.087055197
11037,1.086789855
11038,1.086528622
11039,1.086272409
11040,1.086022125
11041,1.085778681
11042,1.085542989
11043,1.085315959
11044,1.085098504
11045,1.084891535
11046,1.084695965
11047,1.084512706
11048,1.084342673
11049,1.084186778
11050,1.084045936
11051,1.08392106
11052,1.083813065
11053,1.083722867
11054,1.08365138
11055,1.08359952
11056,1.083568204
11057,1.083558347
11058,1.083570866
11059,1.083606679
11060,1.083666703
11061,1.083751856
11062,1.083863055
11063,1.08400122
11064,1.08416727
11065,1.084362123
11066,1.084586699
11067,1.084841919
11068,1.085128702
11069,1.085447969
11070,1.085800641
11071,1.086187641
11072,1.086609888
11073,1.087068306
11074,1.087563817
11075,1.088097344
11076,1.08866981
11077,1.089282139
11078,1.089935254
11079,1.090630079
11080,1.09136754
11081,1.092148562
11082,1.092974069
11083,1.093844987
11084,1.094762243
11085,1.095726762
11086,1.096739472
11087,1.0978013
11088,1.098891989
11089,1.099990626
11090,1.101097157
11091,1.102211525
11092,1.103333674
11093,1.104463548
11094,1.105601092
11095,1.10674625
11096,1.107898965
11097,1.109059182
11098,1.110226845
11099,1.111401898
11100,1.112584284
11101,1.113773948
11102,1.114970834
11103,1.116174885
11104,1.117386045
11105,1.118604259
11106,1.11982947
11107,1.121061622
11108,1.122300658
11109,1.123546523
11110,1.12479916
11111,1.126058513
11112,1.127324525
11113,1.128597141
11114,1.129876304
11115,1.131161957
11116,1.132454045
11117,1.13375251
11118,1.135057296
11119,1.136368348
11120,1.137685608
11121,1.139009019
11122,1.140338526
11123,1.141674072
11124,1.1430156
11125,1.144363054
11126,1.145716377
11127,1.147075512
11128,1.148440402
11129,1.149810992
11130,1.151187224
11131,1.152569042
11132,1.153956389
11133,1.155349207
11134,1.156747441
11135,1.158151033
11136,1.159559927
11137,1.160974065
11138,1.162393392
11139,1.163817849
11140,1.16524738
11141,1.166681929
11142,1.168121437
11143,1.169565848
11144,1.171015105
11145,1.172469152
11146,1.17392793
11147,1.175391383
11148,1.176859453
11149,1.178332084
11150,1.179809219
11151,1.1812908
11152,1.182776769
11153,1.184267071
11154,1.185761646
11155,1.187260439
11156,1.188763392
11157,1.190270448
11158,1.191781549
11159,1.193296637
11160,1.194815657
11161,1.196338549
11162,1.197865257
11163,1.199395723
11164,1.200929889
11165,1.202467699
11166,1.204009095
11167,1.205554018
11168,1.207102413
11169,1.20865422
11170,1.210209382
11171,1.211767843
11172,1.213329543
11173,1.214894425
11174,1.216462432
11175,1.218033507
11176,1.21960759
11177,1.221184624
11178,1.222764553
11179,1.224347317
11180,1.225932858
11181,1.22752112
11182,1.229112044
11183,1.230705573
11184,1.232301647
11185,1.23390021
11186,1.235501203
11187,1.237104569
11188,1.238710249
11189,1.240352306
11190,1.242063917
11191,1.243843696
11192,1.245690256
11193,1.247602209
11194,1.249578167
11195,1.251616742
11196,1.253716544
11197,1.255876184
11198,1.258094271
11199,1.260369415
11200,1.262700223
11201,1.265085305
11202,1.267523267
11203,1.270012717
11204,1.272552261
11205,1.275140505
11206,1.277776055
11207,1.280457514
11208,1.283183488
11209,1.28595258
11210,1.288763393
11211,1.29161453
11212,1.294504593
11213,1.297432184
11214,1.300395903
11215,1.303394351
11216,1.306426127
11217,1.309489832
11218,1.312584064
11219,1.31570742
11220,1.3188585
11221,1.322035899
11222,1.325238216
11223,1.328464044
11224,1.331711982
11225,1.334980622
11226,1.33826856
11227,1.341574389
11228,1.344896703
11229,1.348234094
11230,1.351585156
11231,1.354948479
11232,1.358322654
11233,1.361706273
11234,1.365097925
11235,1.3684962
11236,1.371899687
11237,1.375306974
11238,1.378716649
11239,1.382127299
11240,1.385537512
11241,1.388945873
11242,1.392350967
11243,1.395751381
11244,1.399145699
11245,1.402532505
11246,1.405910382
11247,1.409277913
11248,1.41263368
11249,1.415976267
11250,1.419304252
11251,1.422616219
11252,1.425910746
11253,1.429186414
11254,1.432441801
11255,1.435675486
11256,1.438886048
11257,1.442072063
11258,1.445232108
11259,1.44836476
11260,1.451468595
11261,1.454542188
11262,1.457584114
11263,1.460592947
11264,1.46356726
11265,1.466505627
11266,1.46940662
11267,1.472268812
11268,1.475090773
11269,1.477871074
11270,1.480608287
