"Age","Mean","CI","Infe","Supe"
1869,0.631199641,0.9,0.5672911679658,0.693471763236069
1870,0.631149048,0.9,0.566766774786674,0.693051468074187
1871,0.631099024,0.9,0.572115263149522,0.691741674093387
1872,0.631048947,0.9,0.573847802750085,0.69249335930864
1873,0.630998857,0.9,0.572214318398308,0.69081617716659
1874,0.630948739,0.9,0.572520075451573,0.692111393712258
1875,0.631002187,0.9,0.570529810573684,0.688458417170727
1876,0.631056024,0.9,0.571047591246893,0.69092648960229
1877,0.63066372,0.9,0.571288510037549,0.687752751212368
1878,0.630271712,0.9,0.57306838762547,0.687197379321144
1879,0.629890425,0.9,0.571587558434113,0.68730562343876
1880,0.629509436,0.9,0.572081551377072,0.689639192527165
1881,0.629129345,0.9,0.570173836445868,0.686140123210122
1882,0.628749556,0.9,0.573735632074372,0.685830029893596
1883,0.629080858,0.9,0.574108905751929,0.687144303337828
1884,0.629412475,0.9,0.575880504872471,0.684138306302704
1885,0.629744418,0.9,0.576181321573337,0.682068486350921
1886,0.630077055,0.9,0.581162875689662,0.681211309510872
1887,0.630409976,0.9,0.578431647365648,0.679720812297014
1888,0.630743209,0.9,0.579934936112929,0.679223515410595
1889,0.631077038,0.9,0.583322109470871,0.677725124498098
1890,0.631411167,0.9,0.585673193338847,0.678001160079572
1891,0.631746122,0.9,0.587178019925795,0.67591218356236
1892,0.632081386,0.9,0.586566987858195,0.675268800761091
1893,0.632416941,0.9,0.590475866111989,0.676023120748539
1894,0.632863687,0.9,0.588390633397941,0.674697094412536
1895,0.633310654,0.9,0.594022428261738,0.675513137914104
1896,0.63375825,0.9,0.593822656149478,0.673447219274279
1897,0.635020597,0.9,0.59614549369972,0.673480469564878
1898,0.636283257,0.9,0.599635080258893,0.673528138626993
1899,0.637806709,0.9,0.600741350539012,0.674774606412273
1900,0.639300726,0.9,0.602956942375548,0.674707736594422
1901,0.639734669,0.9,0.601173518460893,0.677282301028931
1902,0.640168862,0.9,0.602649247239672,0.675637636203772
1903,0.640603305,0.9,0.602648971019744,0.680256696177453
1904,0.641038016,0.9,0.60132810694257,0.679246283960333
1905,0.641472999,0.9,0.601904389902408,0.682077656806634
1906,0.641908656,0.9,0.600961519132921,0.683198732950162
1907,0.642344563,0.9,0.602067201103166,0.683671113931536
